id,src,ref,hyp,conf,parse_warnings,timestamp_utc
392,She is on a roll.,Sie hat einen Lauf.,Sie ist in Hochform.,0.93,,2026-02-26T20:19:01.531166+00:00
393,"In addition, thought must be given to putting homes back into a price maintenance scenario.","Außerdem müsste darüber nachgedacht werden, Wohnungen wieder zurück in die Preisbindung zu holen.","Darüber hinaus muss darüber nachgedacht werden, Wohnungen wieder in ein Preisbindungsszenario einzubeziehen.",0.74,,2026-02-26T20:19:04.908600+00:00
394,"Gilead Sciences Inc is entitled to receive the attorney fees it incurred related to hepatitis C patent litigation with drugmaker Merck & Co Inc, a U.S. district judge has ruled.","Ein US-Amtsrichter entschied, dass Gilead Sciences Inc Anspruch auf die Rückerstattung der Rechtskosten hat, die ihr aus dem Hepatits C Rechtsstreit mit dem Pharmaunternehmen Merck & Co Inc entstanden sind.","Gilead Sciences Inc hat Anspruch darauf, die Anwaltskosten erstattet zu bekommen, die ihm im Zusammenhang mit dem Hepatitis-C-Patentstreit mit dem Arzneimittelhersteller Merck & Co Inc entstanden sind, wie ein US-Bezirksrichter entschieden hat.",0.96,,2026-02-26T20:19:08.510318+00:00
395,"You're not singing by yourself - and in a group of 50 people singing, who'll hear if a note's out here or there?","Man singt ja nicht allein - bei 50 singenden Menschen, wer hört da schon, wenn mal ein Ton daneben geht?","Du singst nicht allein – und in einer Gruppe von 50 singenden Leuten: Wer hört schon, wenn hier oder da ein Ton daneben ist?",0.93,,2026-02-26T20:19:11.096803+00:00
396,"As Minister of the Interior, however, he is responsible for results, and for reaching an ""achievable agreement"" within the coalition, he says.","Als Innenminister sei ihm aber an Ergebnissen gelegen und an einem ""erzielbaren Konsens"" innerhalb der Koalition.","Als Innenminister ist er jedoch für Ergebnisse verantwortlich und dafür, innerhalb der Koalition eine „erreichbare Einigung“ zu erzielen, sagt er.",0.93,,2026-02-26T20:19:13.766182+00:00
397,"The couple had three sons who lived at the property intermittently and police say the reign of terror the family inflicted included fighting in the street with baseball bats, intimidating nearby residents, drug use, drug dealing and excessive shouting, arguing and swearing.","Das Paar hatte drei Söhne, die zwischenzeitlich in der Wohnung lebten und die Polizei sagte, dass der Terror, die die Familie zugefügt hatte, Straßenkämpfe mit Baseballschlägern, Einschüchtern von Anwohnern, Drogenmissbrauch, Drogenhandel und übermäßiges Schreien, Streiten und Fluchen umfasste.","Das Paar hatte drei Söhne, die zeitweise auf dem Grundstück lebten, und die Polizei sagt, dass die Schreckensherrschaft, die die Familie ausübte, unter anderem Straßenkämpfe mit Baseballschlägern, die Einschüchterung von Anwohnern in der Nähe, Drogenkonsum, Drogenhandel sowie übermäßiges Schreien, Streiten und Fluchen umfasste.",0.96,,2026-02-26T20:19:17.152667+00:00
398,"She made a long run with the ball down the left side of the field, then curled into the middle and whipped the ball into the goal to give the Americans a 2-0 lead.","Sie vollführte einen Sprint mit dem flachen Ball über die linke Flanke, zog dann in die Mitte und lupfte den Ball in das Tor um den Amerikanerinnen eine 2-0 Führung zu verschaffen.","Sie machte mit dem Ball einen langen Lauf die linke Seite des Spielfelds entlang, zog dann in die Mitte und zirkelte den Ball ins Tor, um den Amerikanerinnen eine 2:0-Führung zu verschaffen.",0.92,,2026-02-26T20:19:19.971890+00:00
399,A portion of her floor exercise routine - the one that includes her signature tumbling pass - is set to Latin music that would fit right at home in the street right outside the Rio Olympic Arena.,"Ein Teil ihrer Bodenübungen - die ihren typischen Tumbling Pass enthalten - ist auf lateinamerikanische Musik abgestimmt, das zuhause auf der Straße außerhalb der Olympiaarena in Rio passen würde.","Ein Teil ihrer Bodenübung – der, der ihren charakteristischen Tumbling-Pass beinhaltet – ist zu lateinamerikanischer Musik choreografiert, die perfekt auf die Straße direkt vor der Rio Olympic Arena passen würde.",0.93,,2026-02-26T20:19:22.847967+00:00
400,London schoolgirl who joined ISIL killed in Syria,"Londoner Schulmädchen, das sich dem IS anschloss, wurde in Syrien getötet","Londoner Schülerin, die sich dem ISIL angeschlossen hatte, in Syrien getötet",0.86,,2026-02-26T20:19:25.037294+00:00
401,"If you have a slipped disk, for example, you might find it hard to lie down, wake up every couple of hours, and start to grumble about everyday problems and worries, suggests Weeß as an example.","Wer zum Beispiel einen Bandscheibenvorfall hat, kann schlecht liegen, wacht alle zwei bis drei Stunden auf und fängt womöglich an, über Alltagsprobleme und -sorgen zu grübeln, gibt Weeß ein Beispiel.","Wenn Sie zum Beispiel einen Bandscheibenvorfall haben, könnte es Ihnen schwerfallen, sich hinzulegen, alle paar Stunden aufzuwachen und anfangen, über alltägliche Probleme und Sorgen zu klagen, schlägt Weeß als Beispiel vor.",0.9,,2026-02-26T20:19:27.801892+00:00
402,It costs a lot.,Es kostet viel.,Es kostet viel.,0.96,,2026-02-26T20:19:29.989728+00:00
403,"AGL, which supplies the big aluminium smelter with electricity from its Loy Yang A power plant in the Latrobe Valley, said it expects the other three owners will also move to terminate their agreements.","AGL, das die große Aluminiumschmelzerei mit seinem Loy Yang A Kraftwerk in Latrobe Valley beliefert, teilte mit, dass es davon ausgeht, dass drei weitere Besitzer ihre Verträge kündigen werden.","AGL, das die große Aluminiumhütte mit Strom aus seinem Kraftwerk Loy Yang A im Latrobe Valley versorgt, erklärte, es erwarte, dass auch die anderen drei Eigentümer ihre Vereinbarungen kündigen werden.",0.93,,2026-02-26T20:19:32.689690+00:00
404,"Fans of the Rio 2016 Olympics this week have gone wild for French cyclist Pauline Ferrand-Prevot, who has proven an impressive lookalike for the Duchess of Cambridge.","Fans der Olympiade 2016 in Rio sind diese Woche über die französische Radsportlerin Pauline Ferrand-Prevot außer Rand und Band geraten, die sich als beeindruckende Doppelgängerin der Herzogin von Cambridge erwiesen hat.","Fans der Olympischen Spiele Rio 2016 sind diese Woche ganz aus dem Häuschen wegen der französischen Radfahrerin Pauline Ferrand-Prevot, die sich als beeindruckendes Doppelgängerinnen-Äquivalent der Herzogin von Cambridge erwiesen hat.",0.9,,2026-02-26T20:19:35.738171+00:00
405,"From 1 October 2016, individuals and commercial and industrial enterprises from Welschenkahl, Neudorf, Reuth, Azendorf, Lopp, Lindenberg and Zultenberg will have to dig a little deeper.","Ab 1. Oktober 2016 werden die Bürger sowie die Gewerbe- und Industriebetriebe aus Welschenkahl, Neudorf, Reuth, Azendorf, Lopp, Lindenberg und Zultenberg tiefer in den Geldbeutel greifen müssen.","Ab dem 1. Oktober 2016 müssen Privatpersonen sowie gewerbliche und industrielle Unternehmen aus Welschenkahl, Neudorf, Reuth, Azendorf, Lopp, Lindenberg und Zultenberg etwas tiefer in die Tasche greifen.",0.98,,2026-02-26T20:19:38.427354+00:00
406,"This process, Mr. Schiff said, ""stalled the release of intelligence products,"" hurt morale among analysts and ""insufficiently accommodated dissenting views.""","Dieser Prozess, so Mr. Schiff, ""verzögerte die Veröffentlichung von nachrichtendienstlichen Berichten"", schädigte die Moral unter Analysten und ""gab übermäßig wenig Raum für abweichende Meinungen.""","Dieser Prozess, sagte Herr Schiff, ""verzögerte die Veröffentlichung von Geheimdienstprodukten"", schadete der Moral unter Analysten und ""berücksichtigte abweichende Ansichten unzureichend"".",0.93,,2026-02-26T20:19:40.908710+00:00
407,"Volkswagen believes that the broad term ""guarantee"" could see customers returning to the workshop with motor damage six months after the modification - and being able to blame this on the new software, even if the damage had nothing at all to do with it.","Bei dem weiten Begriff ""Garantie"" sieht Volkswagen die Möglichkeit, dass Kunden zum Beispiel ein halbes Jahr nach der Umrüstung etwa mit einem Motorschaden in eine Werkstatt kommen - und dies auf die neue Software zurückführen könnten, auch wenn der Schaden damit nichts zu tun hat.","Volkswagen ist der Ansicht, dass der weit gefasste Begriff „Garantie“ dazu führen könnte, dass Kunden sechs Monate nach der Umrüstung mit einem Motorschaden in die Werkstatt zurückkehren – und dies der neuen Software anlasten können, selbst wenn der Schaden überhaupt nichts damit zu tun hatte.",0.97,,2026-02-26T20:19:43.814028+00:00
408,Woman run over on Swiss motorway in apparent suicide,Frau bei vermutlichem Selbstmord auf Schweizer Autobahn überfahren,Frau auf Schweizer Autobahn offenbar in Suizidabsicht überfahren,0.86,,2026-02-26T20:19:46.408334+00:00
409,"Julius Nielsen, who has been studying the sharks, says record goes to a female thought to be between 272 and 512 years old and is five metres in length","Julius Nielsen, der Haie untersucht, sagt, dass der Rekord bei einem Weibchen lag, von dem ausgegangen wird, dass es zwischen 272 und 512 Jahre alt und fünf Meter lang ist","Julius Nielsen, der die Haie untersucht, sagt, der Rekord gehe an ein Weibchen, das vermutlich zwischen 272 und 512 Jahre alt ist und fünf Meter lang ist.",0.96,,2026-02-26T20:19:49.067292+00:00
410,"""Normally, criminals then task spammers with distribution,"" explains Wisniewski.","""Üblicherweise beauftragen die Kriminellen dann Spammer mit der Verbreitung"", erklärt Wisniewski.","Normalerweise beauftragen Kriminelle dann Spammer mit der Verbreitung"", erklärt Wisniewski.",0.93,,2026-02-26T20:19:51.868344+00:00
411,"Rahman, it was said, ""ran his campaign on the basis that it was the religious duty of faithful Muslims to vote for him.""","Rahman soll ""seine Kampagne auf der Grundlage geführt haben, dass es die religöse Pflicht von Muslimen sei, ihn zu wählen.""","Rahman, so hieß es, ""führte seinen Wahlkampf auf der Grundlage, dass es die religiöse Pflicht gläubiger Muslime sei, für ihn zu stimmen.""",0.96,,2026-02-26T20:19:54.744416+00:00
412,"Instead of toning things down for a general election audience, Mr. Trump has taken an even more caustic tone in recent days as his poll numbers have continued to tumble.","Anstatt den Ton für die Präsidentschaftswahlen zu entschärfen, hat Mr. Trump einen noch ätzenderen Ton angenommen, da seine Umfragewerte weiter zurückgegangen sind.","Anstatt seine Rhetorik für ein Publikum bei den allgemeinen Wahlen zu mäßigen, hat Herr Trump in den letzten Tagen einen noch schärferen Ton angeschlagen, während seine Umfragewerte weiter abgestürzt sind.",0.93,,2026-02-26T20:19:57.457067+00:00
413,Schmidt pointed out that the waste treatment plant at Azendorf needed to have its mechanical ventilation system replaced because of damage.,"Schmidt verwies darauf, dass in der Abwasseranlage Azendorf die mechanische Belüftungsanlage aufgrund eines Schadens ausgetauscht werden musste.","Schmidt wies darauf hin, dass die Abfallbehandlungsanlage in Azendorf ihre mechanische Lüftungsanlage aufgrund von Schäden ersetzen müsse.",0.98,,2026-02-26T20:19:59.816772+00:00
414,The Union and the SPD are consequently focusing more and more on the issue of security.,Union und SPD bringen sich beim Thema innere Sicherheit daher zunehmend in Stellung.,Die Union und die SPD konzentrieren sich folglich immer mehr auf das Thema Sicherheit.,0.96,,2026-02-26T20:20:02.111297+00:00
415,"The ""Nima's"" association and Young Theatre are now planning a musical project.",Der Verein Nima's und das Junge Theater planen jetzt ein Musikprojekt.,Der Verein „Nima's“ und das Junge Theater planen jetzt ein Musical-Projekt.,0.93,,2026-02-26T20:20:04.502967+00:00
416,The fee increases range from 48 to 67 percent.,Die Gebührenerhöhungen liegen zwischen 48 und 67 Prozent.,Die Gebührenerhöhungen liegen zwischen 48 und 67 Prozent.,0.98,,2026-02-26T20:20:07.392792+00:00
417,"""The time is right for us to move to the bank of brands, because underneath (we've been asking) how do we focus on making this a better bank for customers?"" said the chief executive.","""Es ist Zeit für uns, sich zur Bank der Marken zu entwickeln, denn wie konzentrieren wir uns im Inneren (wir haben gefragt) darauf, dies zu einer besseren Bank für Kunden zu machen?"" sagte der Vorstandschef.","„Die Zeit ist reif für uns, zur Markenbank zu werden, denn darunter (wir haben uns gefragt) steht die Frage: Wie konzentrieren wir uns darauf, dies zu einer besseren Bank für Kunden zu machen?“, sagte der Vorstandsvorsitzende.",0.74,,2026-02-26T20:20:10.403898+00:00
418,"For the American director Philip Wm. McKinley, ""West Side Story"" is bang up-to-date: ""This work is all about prejudice and fanaticism.""","Für den amerikanischen Regisseur Philip Wm. McKinley ist die ""West Side Story"" hochaktuell: ""In diesem Stück geht es um Vorurteile und Fanatismus.""",Für den amerikanischen Regisseur Philip Wm. McKinley ist „West Side Story“ brandaktuell: „In diesem Werk geht es ganz um Vorurteile und Fanatismus.“,0.97,,2026-02-26T20:20:12.916546+00:00
419,"Anything less than heading back to her family's home in Spring, Texas, with a fistful of golds would be seen as a disappointment.","Nicht mit einer Handvoll Gold zurück zur Familie in Spring, Texas zurückkehren, wäre als Enttäuschung angesehen werden.","Alles, was weniger wäre, als mit einer Handvoll Goldmedaillen in das Haus ihrer Familie in Spring, Texas, zurückzukehren, würde als Enttäuschung angesehen werden.",0.86,,2026-02-26T20:20:15.581850+00:00
420,"Greenland sharks swim leisurely along the sea floor of the North Atlantic, covering an average of 1,220 metres in an hour.","Gemächlich schwimmt der Grönlandhai am Grund des Nordatlantiks entlang, in einer Stunde kommt er im Durchschnitt gerade 1.220 Meter weit.",Grönlandhaie schwimmen gemächlich am Meeresboden des Nordatlantiks entlang und legen im Durchschnitt 1.220 Meter pro Stunde zurück.,0.97,,2026-02-26T20:20:18.306987+00:00
421,"Its handling is balanced, a good compromise between speed and comfort.","Das Fahrverhalten ist ausgewogen, ein guter Kompromiss zwischen Dynamik und Komfort.","Sein Fahrverhalten ist ausgewogen, ein guter Kompromiss zwischen Geschwindigkeit und Komfort.",0.93,,2026-02-26T20:20:20.857900+00:00
422,"And in fact, the archer became aware of the social media frenzy and admitted that he has been hearing that he looks like Leo since he was a kid.","Tatsächlich bekam der Bogenschütze den Wahnsinn in den sozialen Medien mit und gab zu, dass er bereits seit seiner Kindheit zu hören bekommt, dass er wie Leo aussieht.","Und tatsächlich wurde sich der Bogenschütze des Social-Media-Rummels bewusst und gab zu, dass er schon seit seiner Kindheit hört, er sehe aus wie Leo.",0.86,,2026-02-26T20:20:24.434793+00:00
423,"Bacon-egg-and-cheese sandwiches are on the menu, and toppings like capers and sautéed onions are available.",Auf der Speisekarte stehen Sandwiches mit Speck und Käse und es gibt Garnierungen wie Kapern und sautierte Zwiebeln.,"Speck-Ei-Käse-Sandwiches stehen auf der Speisekarte, und Beläge wie Kapern und sautierte Zwiebeln sind erhältlich.",0.86,,2026-02-26T20:20:26.947982+00:00
424,"The actress prefers to spend her time at home in front of the television with her hair in a relaxed bun, eating Mexican food, the magazine reports.","Am liebsten verbringt die Schauspielerin nämlich ihre Zeit zuhause, vorm Fernseher mit lockerem Dutt und mexikanischem Essen, heißt es in dem Magazin.","Die Schauspielerin verbringt ihre Zeit laut dem Magazin am liebsten zu Hause vor dem Fernseher, mit den Haaren zu einem lockeren Dutt gebunden, und isst mexikanisches Essen.",0.93,,2026-02-26T20:20:29.997098+00:00
425,"Despite sending athletes to compete, the United States has never won a medal in trampoline and did not have an athlete advance to the finals until 2012.","Obwohl die USA Athleten zum Wettkampf schickte, hat es noch nie eine Medaille im Trampolinspringen gewonnen und bis 2012 einen Athleten gehabt, der es bis zur Endrunde geschafft hat.","Obwohl die Vereinigten Staaten Athletinnen und Athleten zu Wettkämpfen entsandt haben, haben sie im Trampolinturnen noch nie eine Medaille gewonnen und bis 2012 schaffte es keine Athletin und kein Athlet ins Finale.",0.93,,2026-02-26T20:20:34.800938+00:00
426,He calls for the Press to be given greater access to council papers and decisions taken by unofficial committees or working groups.,"Er fordert, dass die Presse mehr Zugang zu Gemeindeunterlagen und Entscheidungen von nicht offiziellen Kommittees oder Arbeitsgruppen haben sollte.","Er fordert, dass der Presse ein größerer Zugang zu Ratsunterlagen und zu Entscheidungen gewährt wird, die von inoffiziellen Ausschüssen oder Arbeitsgruppen getroffen wurden.",0.93,,2026-02-26T20:20:37.509528+00:00
427,"Its infrastructure has improved drastically - there is even a new commuter train in the capital, Addis Ababa.",Seine Infrastruktur hat sich drastisch verbessert - es gibt einen neuen Pendlerzug in der Hauptstadt Addis Abeba.,Seine Infrastruktur hat sich drastisch verbessert – es gibt sogar eine neue S-Bahn in der Hauptstadt Addis Abeba.,0.93,,2026-02-26T20:20:39.984174+00:00
428,"Liner, 31, and Ellis' daughter Maleah died at the scene.","Liner, 31, und Ellis Tochter Maleah verstarben noch vor Ort.",Liner (31) und Ellis’ Tochter Maleah starben noch am Unfallort.,0.93,,2026-02-26T20:20:42.432149+00:00
429,The £1.35bn project is now due to be complete by May 2017,"Das £ 1,35 Mrd. teure Projekt soll bis Mai 2017 fertiggestellt werden","Das 1,35-Mrd.-£-Projekt soll nun bis Mai 2017 abgeschlossen sein.",0.93,,2026-02-26T20:20:44.471903+00:00
430,It is true that evolutionary biologists had long thought that Greenland sharks had been around for a very long time.,"Zwar vermutete der Evolutionsbiologe schon lange, dass Grönlandhaie steinalt werden.","Es stimmt, dass Evolutionsbiologen lange Zeit gedacht hatten, dass Grönlandhaie schon sehr lange existieren.",0.93,,2026-02-26T20:20:48.165066+00:00
431,"If in doubt, Trump wants the state's role to be minor, and warns of how the state can damage the economy with taxes and regulations.","Trump will die im Zweifel eher klein halten und warnt davor, wie der Staat der Wirtschaft schaden kann - mit Steuern und Regulierungen.","Im Zweifel will Trump, dass die Rolle des Staates gering ist, und warnt davor, wie der Staat der Wirtschaft mit Steuern und Regulierungen schaden kann.",0.96,,2026-02-26T20:20:50.821218+00:00
432,They did so just in time as Hindes emerged.,Sie taten dies rechtzeitig als Hindes auftauchte.,"Sie taten es gerade noch rechtzeitig, als Hindes auftauchte.",0.93,,2026-02-26T20:20:53.175158+00:00
433,"""Singing moves me - emotionally and physically,"" she describes.","""Singen bewegt mich - emotional und körperlich"", beschreibt sie.","""Singen bewegt mich – emotional und körperlich"", beschreibt sie.",0.93,,2026-02-26T20:20:55.434766+00:00
434,Garland is the chief judge for the U.S. Court of Appeals for the District of Columbia Circuit.,Garland ist der oberste Richter für das US Appellationsgericht für den District of Columbia.,Garland ist der Vorsitzende Richter des US-Berufungsgerichts für den District of Columbia Circuit.,0.86,,2026-02-26T20:20:57.882901+00:00
435,"The critiques on the Islamic State intelligence mirror disputes of more than a decade ago, when a Centcom intelligence analyst, Gregory Hooker, wrote a research paper saying that the administration of President George W. Bush, over many analysts"" objections, advocated a small force in Iraq and spent little time thinking about what would follow the 2003 invasion.","Die Kritik hinsichtlich der Geheiminformationen über den Islamischen Staat erinnern an Zwistigkeiten von vor mehr als zehn Jahren, als ein Centcom Analyst, Gregory Hooker, ein Schriftstück darüber verfasste, wie die damalige Regierung unter George W. Bush entgegen der Empfehlungen vieler Analysten nur eine kleine Besatzungstruppe im Irak vorsah und wenig Zeit darauf verwand, sich über die Folgen der Invasion von 2003 Gedanken zu machen.","Die Kritik an den Geheimdienstinformationen zum Islamischen Staat spiegelt Streitigkeiten von vor mehr als einem Jahrzehnt wider, als ein Geheimdienstanalyst des Centcom, Gregory Hooker, eine Forschungsarbeit verfasste, in der er schrieb, dass die Regierung von Präsident George W. Bush gegen die Einwände vieler Analysten für eine kleine Truppe im Irak plädierte und sich nur wenig Zeit nahm, darüber nachzudenken, was auf die Invasion von 2003 folgen würde.",0.93,,2026-02-26T20:21:01.440717+00:00
436,The Portuguese air force said today the pilot had to fly low because of the conditions - thick fog and smoke from wildfires - which obscured his visibility,"Die portugiesischen Luftstreitkräfte gaben heute an, dass der Pilot aufgrund der Verhältnisse - starker Nebel und Brandrauch - so tief fliegen musste, was seine Sicht einschränkte","Die portugiesische Luftwaffe teilte heute mit, der Pilot habe wegen der Bedingungen – dichter Nebel und Rauch von Waldbränden – tief fliegen müssen, da diese seine Sicht beeinträchtigten.",0.96,,2026-02-26T20:21:04.046978+00:00
437,Demonstrators demanding political change in Ethiopia have been met with violent resistance by the government.,"Demonstranten, die politische Veränderungen in Äthiopien fordern, stießen auf gewalttätigen Widerstand der Regierung.","Demonstranten, die in Äthiopien politischen Wandel fordern, sind von der Regierung mit gewaltsamem Widerstand konfrontiert worden.",0.93,,2026-02-26T20:21:06.314027+00:00
438,"It would be ""impossible"" for them to bear these costs ""on a permanent basis, from a business perspective"".","Sie allein zu tragen, sei ""betriebswirtschaftlich dauerhaft nicht möglich"".","Es wäre für sie „unmöglich“, diese Kosten „dauerhaft, aus geschäftlicher Sicht“ zu tragen.",0.93,,2026-02-26T20:21:08.686201+00:00
439,We had to work through the night at minus 17 degrees to ensure the locality would be supplied with water.,"Hier mussten wird bei minus 17 Grad die ganze Nacht hindurch arbeiten, damit die Ortschaften mit Wasser versorgt werden konnten.","Wir mussten die ganze Nacht bei minus 17 Grad arbeiten, um sicherzustellen, dass der Ort mit Wasser versorgt wird.",0.93,,2026-02-26T20:21:11.160326+00:00
440,"In terms of constitutional protection, potential contact of this kind only becomes relevant from a certain point, he says.",Für den Verfassungsschutz seien mögliche Kontakte dieser Art erst ab einem gewissen Punkt relevant.,"Im Hinblick auf den verfassungsrechtlichen Schutz wird ein potenzieller Kontakt dieser Art, so sagt er, erst ab einem bestimmten Punkt relevant.",0.95,,2026-02-26T20:21:13.698698+00:00
441,"When powered up, the manufacturer says that any car with a trailer coupling can move the trailer.",Im hochgefahrenen Zustand bewegen kann man den Anhänger laut Hersteller mit jedem Auto mit Anhängerkupplung.,"Im eingeschalteten Zustand sagt der Hersteller, dass jedes Auto mit Anhängerkupplung den Anhänger bewegen kann.",0.86,,2026-02-26T20:21:15.929949+00:00
442,"Stacks of big-race winners, including his famous 1996 'Magnificent Seven' at Ascot, but he also survived a plane crash and served a drugs ban.","Eine ganze Reihe an Großturniergewinnen, einschließlich seiner berühmten ""Glorreichen Sieben"" 1996 in Ascot, aber er überlebte auch einen Flugzeugabsturz und erhielt ein Drogenverbot.","Stapeln von Siegern großer Rennen, darunter seine berühmten „Magnificent Seven“ von 1996 in Ascot, aber er überlebte auch einen Flugzeugabsturz und verbüßte eine Dopingsperre.",0.74,,2026-02-26T20:21:18.629854+00:00
443,But in St. Petersburg came the official message that it's time to move on.,"Aber in St.Petersburg lautete die offizielle Botschaft, dass es Zeit sei, nach vorne zu blicken.","Doch aus St. Petersburg kam die offizielle Nachricht, dass es Zeit sei, weiterzuziehen.",0.93,,2026-02-26T20:21:21.017195+00:00
444,"She hasn't lost an all-around competition since the summer of 2013, a winning streak that should go for as long as Biles wants it to.","Sie hat seit dem Sommer 2013 keinen Mehrkampfwettbewerb mehr verloren, eine Siegesserie, die so lange anhalten wird, wie es Biles wünscht.","Sie hat seit dem Sommer 2013 keinen Mehrkampf mehr verloren, eine Siegesserie, die so lange anhalten dürfte, wie Biles es will.",0.93,,2026-02-26T20:21:23.542450+00:00
445,"Being able to show yourself that by practising for a long time, you can improve and grow - this experience gives you strength.","Sich selbst zu zeigen: Wenn ich lange für etwas übe, werde ich besser und wachse über mich hinaus - diese Erfahrung stärkt.","Sich selbst zeigen zu können, dass man sich durch langes Üben verbessern und wachsen kann – diese Erfahrung gibt einem Kraft.",0.93,,2026-02-26T20:21:26.288046+00:00
446,Scientists have previously suggested that Venus' slow rotation rate is explained by its thick atmosphere.,"Wissenschaftler haben zuvor darauf hingedeutet, dass die langsame Umdrehung der Venus durch ihre dichte Atmosphäre erklärt werden könnte.","Wissenschaftler haben zuvor vorgeschlagen, dass die langsame Rotationsrate der Venus durch ihre dichte Atmosphäre erklärt wird.",0.97,,2026-02-26T20:21:28.703632+00:00
447,"Before you rush to litter the comments section with gnarly insults under the pseudonym NotAllLonelyMiddleAgedMen, this statement derives from actual data.","Bevor Sie zum Kommentarteil eilen, um ihn unter dem Pseudonym NichtAlleEinsamenMännerMittlerenAlters mit rauen Beleidigungen zu übersäen, diese Aussage leitet sich von aktuellen Daten ab.","Bevor du dich beeilst, den Kommentarbereich unter dem Pseudonym NotAllLonelyMiddleAgedMen mit derben Beleidigungen vollzumüllen, beruht diese Aussage auf tatsächlichen Daten.",0.93,,2026-02-26T20:21:32.488278+00:00
448,"Inflation in Bulgaria was 1% on a monthly basis in July, national statistics show.","Nationale Statistiken zeigen, dass die Inflation in Bulgarien im Juli 1 % auf einer monatlichen Basis betrug.","Die Inflation in Bulgarien lag im Juli auf Monatsbasis bei 1 %, wie nationale Statistiken zeigen.",0.99,,2026-02-26T20:21:38.503292+00:00
449,"This is not ""employment therapy"".","Das sei ""keine Beschäftigungstherapie"".","Das ist keine ""Beschäftigungstherapie"".",0.96,,2026-02-26T20:21:40.583828+00:00
450,"On Thursday, Trump's special counsel, Michael Cohen, told CNN he would not allow Trump to release them until the audits are complete.","Am Donnerstag sagte Michael Cohen, Trumps Sonderberater, zu CNN, dass er Trump nicht erlauben würden, etwas zu veröffentlichen bevor die Steuerprüfungen nicht abgeschlossen sind.","Am Donnerstag sagte Trumps Sonderberater Michael Cohen gegenüber CNN, er werde Trump nicht erlauben, sie zu veröffentlichen, bis die Prüfungen abgeschlossen sind.",0.86,,2026-02-26T20:21:42.930792+00:00
451,I can't do this.,Ich schaffe das nicht.,Ich kann das nicht tun.,0.95,,2026-02-26T20:21:46.796908+00:00
452,"And as a generator that wouldn't be good for us,"" he said.","Und für uns als Stromerzeuger wäre das nicht gut,"" sagte er.","Und als Generator wäre das nicht gut für uns"", sagte er.",0.86,,2026-02-26T20:21:48.811154+00:00
453,Britain and the United States will meet on Saturday in the last game of the first round.,Großbritannien und die Vereinigten Staaten werden am Samstag im letzten Spiel der ersten Runde aufeinandertreffen.,Großbritannien und die Vereinigten Staaten treffen am Samstag im letzten Spiel der ersten Runde aufeinander.,0.98,,2026-02-26T20:21:51.227782+00:00
454,So full-time and volunteer staff have to keep an eye open for jobs in the town and across the region.,Also müssen Haupt- und Ehrenamtliche vor Ort und in der Region nach Tätigkeiten Ausschau halten.,Vollzeit- und ehrenamtliche Mitarbeitende müssen daher nach Arbeitsplätzen in der Stadt und in der gesamten Region Ausschau halten.,0.93,,2026-02-26T20:21:54.824962+00:00
455,"J. Albert Göhner, owner of the Steakhouse (previously Krone), expressed himself clearly.","J. Albert Göhner, Inhaber des Steakhouse, vormals Krone, findet deutliche Worte.","J. Albert Göhner, Inhaber des Steakhauses (früher Krone), äußerte sich deutlich.",0.98,,2026-02-26T20:21:57.639987+00:00
456,The victim was lying on the motorway in the middle of the night.,Das Opfer lag mitten in der Nacht auf der Autobahn.,Das Opfer lag mitten in der Nacht auf der Autobahn.,0.93,,2026-02-26T20:21:59.909618+00:00
457,"On this summer afternoon, the street seemed peaceful: parents were out walking with their children, people were sitting on their houses' steps in the sunshine, other people were chatting in front of the off-licence.","An diesem Sommernachmittag wirkt die Straße friedlich: Eltern gehen mit Kindern spazieren, Leute sitzen auf dem Bürgersteig vor den Häusern in der Sonne, andere unterhalten sich vorm Späti.","An diesem Sommernachmittag wirkte die Straße friedlich: Eltern waren mit ihren Kindern spazieren, Menschen saßen in der Sonne auf den Stufen ihrer Häuser, andere unterhielten sich vor dem Spätkauf.",0.93,,2026-02-26T20:22:03.134543+00:00
458,Team GB have come to rely on its mighty track cycling squad to take ownership of the middle period of an Olympic Games and deliver a host of medals.,"Das GB Team verlässt sich auf sein starkes Bahnradteam, um die mittlere Periode der Olympischen Spiele zu dominieren und eine Schar an Medaillen zu holen.","Team GB hat sich darauf verlassen, dass sein mächtiges Bahnrad-Team die mittlere Phase der Olympischen Spiele prägt und eine Fülle von Medaillen liefert.",0.9,,2026-02-26T20:22:05.664071+00:00
459,Detusche Post's electric truck in action.,Ein Elektro-Zustellfahrzeug der Deutschen Post in Aktion.,Der Elektro-Lkw der Deutschen Post im Einsatz.,0.93,,2026-02-26T20:22:07.872869+00:00
460,"Glover has a wedding to attend next month, her own to television adventurer Steve Backshall.","Glover muss nächste Woche auf einer Hochzeit erscheinen, ihrer eigenen mit dem TV-Abenteurer Steve Backshall.","Glover hat nächsten Monat eine Hochzeit, an der sie teilnehmen wird – ihre eigene, mit dem TV-Abenteurer Steve Backshall.",0.93,,2026-02-26T20:22:10.158521+00:00
461,"""To be honest, I don't really give a damn about things like that.""","""Ehrlich gesagt, sind mir diese Dinge eher schnuppe.""","Um ehrlich zu sein, ist mir so etwas ziemlich egal.",0.93,,2026-02-26T20:22:12.577348+00:00
