id,src,ref,hyp,conf,parse_warnings,timestamp_utc
399,A portion of her floor exercise routine - the one that includes her signature tumbling pass - is set to Latin music that would fit right at home in the street right outside the Rio Olympic Arena.,"Ein Teil ihrer Bodenübungen - die ihren typischen Tumbling Pass enthalten - ist auf lateinamerikanische Musik abgestimmt, das zuhause auf der Straße außerhalb der Olympiaarena in Rio passen würde.","Ein Teil ihrer Bodenkür – der ihren charakteristischen Tumbling-Pass beinhaltet – ist zu lateinamerikanischer Musik choreografiert, die perfekt auf die Straße direkt vor der Rio Olympic Arena passen würde.",0.09,confidence_no_json;no_confidence_found;confidence_from_regex;confidence_repaired,2026-02-27T23:56:56.714646+00:00
400,London schoolgirl who joined ISIL killed in Syria,"Londoner Schulmädchen, das sich dem IS anschloss, wurde in Syrien getötet","Londoner Schulmädchen, das sich dem ISIL anschloss, in Syrien getötet",0.73,,2026-02-27T00:25:00.046730+00:00
401,"If you have a slipped disk, for example, you might find it hard to lie down, wake up every couple of hours, and start to grumble about everyday problems and worries, suggests Weeß as an example.","Wer zum Beispiel einen Bandscheibenvorfall hat, kann schlecht liegen, wacht alle zwei bis drei Stunden auf und fängt womöglich an, über Alltagsprobleme und -sorgen zu grübeln, gibt Weeß ein Beispiel.",Wenn Sie zum Beispiel einen Bands,0.75,translation_no_json;confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:25:06.488366+00:00
402,It costs a lot.,Es kostet viel.,Es kostet viel.,0.73,,2026-02-27T00:25:09.784838+00:00
403,"AGL, which supplies the big aluminium smelter with electricity from its Loy Yang A power plant in the Latrobe Valley, said it expects the other three owners will also move to terminate their agreements.","AGL, das die große Aluminiumschmelzerei mit seinem Loy Yang A Kraftwerk in Latrobe Valley beliefert, teilte mit, dass es davon ausgeht, dass drei weitere Besitzer ihre Verträge kündigen werden.","AGL, das die große Aluminiumhütte mit Strom aus seinem Kraftwerk Loy Yang A im Latrobe Valley versorgt, sagte, es erwarte, dass die anderen drei Eigentümer ebenfalls ihre Verträge kündigen werden.",0.08,confidence_no_json;confidence_from_regex,2026-02-27T00:25:14.732659+00:00
404,"Fans of the Rio 2016 Olympics this week have gone wild for French cyclist Pauline Ferrand-Prevot, who has proven an impressive lookalike for the Duchess of Cambridge.","Fans der Olympiade 2016 in Rio sind diese Woche über die französische Radsportlerin Pauline Ferrand-Prevot außer Rand und Band geraten, die sich als beeindruckende Doppelgängerin der Herzogin von Cambridge erwiesen hat.","Fans der Olympischen Spiele 2016 in Rio sind diese Woche völlig begeistert von der französischen Radsportlerin Pauline Ferrand-Prevot, die sich als beeindruckende Doppelgängerin der Herzogin von Cambridge erwiesen hat.",0.73,,2026-02-27T00:25:18.122038+00:00
405,"From 1 October 2016, individuals and commercial and industrial enterprises from Welschenkahl, Neudorf, Reuth, Azendorf, Lopp, Lindenberg and Zultenberg will have to dig a little deeper.","Ab 1. Oktober 2016 werden die Bürger sowie die Gewerbe- und Industriebetriebe aus Welschenkahl, Neudorf, Reuth, Azendorf, Lopp, Lindenberg und Zultenberg tiefer in den Geldbeutel greifen müssen.","Ab dem 1. Oktober 2016 müssen Privatpersonen sowie Gewerbe- und Industrieunternehmen aus Welschenkahl, Neudorf, Reuth, Azendorf, Lopp, Lindenberg und Zultenberg etwas tiefer in die Tasche greifen.",0.73,,2026-02-27T00:25:21.503003+00:00
406,"This process, Mr. Schiff said, ""stalled the release of intelligence products,"" hurt morale among analysts and ""insufficiently accommodated dissenting views.""","Dieser Prozess, so Mr. Schiff, ""verzögerte die Veröffentlichung von nachrichtendienstlichen Berichten"", schädigte die Moral unter Analysten und ""gab übermäßig wenig Raum für abweichende Meinungen.""","Dieser Prozess, so Herr Schiff, ""verzögerte die Freigabe von Geheimdienstprodukten"", schadete der Moral unter den Analysten und ""berücksichtigte abweichende Ansichten unzureichend"".",0.73,,2026-02-27T00:25:25.294726+00:00
407,"Volkswagen believes that the broad term ""guarantee"" could see customers returning to the workshop with motor damage six months after the modification - and being able to blame this on the new software, even if the damage had nothing at all to do with it.","Bei dem weiten Begriff ""Garantie"" sieht Volkswagen die Möglichkeit, dass Kunden zum Beispiel ein halbes Jahr nach der Umrüstung etwa mit einem Motorschaden in eine Werkstatt kommen - und dies auf die neue Software zurückführen könnten, auch wenn der Schaden damit nichts zu tun hat.","Volkswagen befürchtet, dass der weit gefasste Begriff „Garantie“ dazu führen könnte, dass Kunden sechs Monate nach der Modifikation mit Motorschäden in die Werkstatt zurückkehren – und dies auf die neue Software schieben könnten, selbst wenn der Schaden überhaupt nichts damit zu tun hatte.",1.0,confidence_no_json;confidence_from_regex,2026-02-27T00:25:30.324056+00:00
408,Woman run over on Swiss motorway in apparent suicide,Frau bei vermutlichem Selbstmord auf Schweizer Autobahn überfahren,"Frau auf Schweizer Autobahn überfahren, offenbar Suizid.",0.73,,2026-02-27T00:25:34.435447+00:00
409,"Julius Nielsen, who has been studying the sharks, says record goes to a female thought to be between 272 and 512 years old and is five metres in length","Julius Nielsen, der Haie untersucht, sagt, dass der Rekord bei einem Weibchen lag, von dem ausgegangen wird, dass es zwischen 272 und 512 Jahre alt und fünf Meter lang ist","Julius Nielsen, der die Haie studiert hat, sagt, der Rekord geht an ein Weibchen, das zwischen 272 und 512 Jahre alt sein soll und fünf Meter lang ist.",0.83,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:25:39.402868+00:00
410,"""Normally, criminals then task spammers with distribution,"" explains Wisniewski.","""Üblicherweise beauftragen die Kriminellen dann Spammer mit der Verbreitung"", erklärt Wisniewski.",Normalerweise beauftragen Kriminelle dann Spammer mit der Verbreitung,0.95,translation_no_json;confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:25:44.418766+00:00
411,"Rahman, it was said, ""ran his campaign on the basis that it was the religious duty of faithful Muslims to vote for him.""","Rahman soll ""seine Kampagne auf der Grundlage geführt haben, dass es die religöse Pflicht von Muslimen sei, ihn zu wählen.""","Rahman, so hieß es, führte seinen Wahlkampf mit der Begründung, dass es die religiöse Pflicht gläubiger Muslime sei, für ihn zu stimmen.",0.73,,2026-02-27T00:25:48.242311+00:00
412,"Instead of toning things down for a general election audience, Mr. Trump has taken an even more caustic tone in recent days as his poll numbers have continued to tumble.","Anstatt den Ton für die Präsidentschaftswahlen zu entschärfen, hat Mr. Trump einen noch ätzenderen Ton angenommen, da seine Umfragewerte weiter zurückgegangen sind.","Anstatt die Dinge für ein Publikum bei den Parlamentswahlen abzuschwächen, hat Herr Trump in den letzten Tagen einen noch schärferen Ton angeschlagen, da seine Umfragewerte weiter gefallen sind.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:25:54.295996+00:00
413,Schmidt pointed out that the waste treatment plant at Azendorf needed to have its mechanical ventilation system replaced because of damage.,"Schmidt verwies darauf, dass in der Abwasseranlage Azendorf die mechanische Belüftungsanlage aufgrund eines Schadens ausgetauscht werden musste.","Schmidt wies darauf hin, dass die Kläranlage in Azendorf aufgrund von Schäden ihr mechanisches Belüftungssystem ersetzt werden musste.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:26:00.568182+00:00
414,The Union and the SPD are consequently focusing more and more on the issue of security.,Union und SPD bringen sich beim Thema innere Sicherheit daher zunehmend in Stellung.,Die Union und die SPD konzentrieren sich folglich immer stärker auf das Thema Sicherheit.,0.73,,2026-02-27T00:26:03.531904+00:00
415,"The ""Nima's"" association and Young Theatre are now planning a musical project.",Der Verein Nima's und das Junge Theater planen jetzt ein Musikprojekt.,Der Verein „Nima’s“ und das Junge Theater planen nun ein Musicalprojekt.,0.73,,2026-02-27T00:26:06.634052+00:00
416,The fee increases range from 48 to 67 percent.,Die Gebührenerhöhungen liegen zwischen 48 und 67 Prozent.,Die Gebührenerhöhungen liegen zwischen 48 und 67 Prozent.,0.9,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:26:11.449197+00:00
417,"""The time is right for us to move to the bank of brands, because underneath (we've been asking) how do we focus on making this a better bank for customers?"" said the chief executive.","""Es ist Zeit für uns, sich zur Bank der Marken zu entwickeln, denn wie konzentrieren wir uns im Inneren (wir haben gefragt) darauf, dies zu einer besseren Bank für Kunden zu machen?"" sagte der Vorstandschef.",Die Zeit ist reif,0.0,translation_no_json;confidence_no_json;confidence_from_regex,2026-02-27T00:26:16.507326+00:00
418,"For the American director Philip Wm. McKinley, ""West Side Story"" is bang up-to-date: ""This work is all about prejudice and fanaticism.""","Für den amerikanischen Regisseur Philip Wm. McKinley ist die ""West Side Story"" hochaktuell: ""In diesem Stück geht es um Vorurteile und Fanatismus.""",Für den amerikanischen Regisseur Philip Wm. McKinley ist „West Side Story“ brandaktuell: „In diesem Werk geht es um Vorurteile und Fanatismus.“,0.73,,2026-02-27T00:26:19.717487+00:00
419,"Anything less than heading back to her family's home in Spring, Texas, with a fistful of golds would be seen as a disappointment.","Nicht mit einer Handvoll Gold zurück zur Familie in Spring, Texas zurückkehren, wäre als Enttäuschung angesehen werden.",Alles andere,1.0,translation_no_json;confidence_no_json;confidence_from_regex,2026-02-27T00:26:24.723132+00:00
420,"Greenland sharks swim leisurely along the sea floor of the North Atlantic, covering an average of 1,220 metres in an hour.","Gemächlich schwimmt der Grönlandhai am Grund des Nordatlantiks entlang, in einer Stunde kommt er im Durchschnitt gerade 1.220 Meter weit.",Grönlandhaie schwimmen gemächlich entlang des Meeresbodens des Nordatlantiks und legen dabei durchschnittlich 1.220 Meter pro Stunde zurück.,0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:26:29.377313+00:00
421,"Its handling is balanced, a good compromise between speed and comfort.","Das Fahrverhalten ist ausgewogen, ein guter Kompromiss zwischen Dynamik und Komfort.","Sein Handling ist ausgewogen, ein guter Kompromiss zwischen Geschwindigkeit und Komfort.",1.0,confidence_no_json;confidence_from_regex,2026-02-27T00:26:32.906530+00:00
422,"And in fact, the archer became aware of the social media frenzy and admitted that he has been hearing that he looks like Leo since he was a kid.","Tatsächlich bekam der Bogenschütze den Wahnsinn in den sozialen Medien mit und gab zu, dass er bereits seit seiner Kindheit zu hören bekommt, dass er wie Leo aussieht.","Und tatsächlich wurde der Bogenschütze auf den Social-Media-Rummel aufmerksam und gab zu, dass er schon als Kind gehört hatte, dass er Leo ähnlich sieht.",0.73,,2026-02-27T00:26:37.414346+00:00
423,"Bacon-egg-and-cheese sandwiches are on the menu, and toppings like capers and sautéed onions are available.",Auf der Speisekarte stehen Sandwiches mit Speck und Käse und es gibt Garnierungen wie Kapern und sautierte Zwiebeln.,"Speck-Ei-Käse-Sandwiches stehen auf der Speisekarte, und Beläge wie Kapern und sautierte Zwiebeln sind erhältlich.",0.98,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:26:43.780535+00:00
424,"The actress prefers to spend her time at home in front of the television with her hair in a relaxed bun, eating Mexican food, the magazine reports.","Am liebsten verbringt die Schauspielerin nämlich ihre Zeit zuhause, vorm Fernseher mit lockerem Dutt und mexikanischem Essen, heißt es in dem Magazin.",Die Schauspielerin verbringt,0.73,translation_no_json,2026-02-27T00:26:48.917326+00:00
425,"Despite sending athletes to compete, the United States has never won a medal in trampoline and did not have an athlete advance to the finals until 2012.","Obwohl die USA Athleten zum Wettkampf schickte, hat es noch nie eine Medaille im Trampolinspringen gewonnen und bis 2012 einen Athleten gehabt, der es bis zur Endrunde geschafft hat.","Obwohl die Vereinigten Staaten Athleten zum Wettkampf entsandten, haben sie nie eine Medaille im Trampolinturnen gewonnen und es schaffte bis 2012 kein Athlet ins Finale.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:26:55.320650+00:00
426,He calls for the Press to be given greater access to council papers and decisions taken by unofficial committees or working groups.,"Er fordert, dass die Presse mehr Zugang zu Gemeindeunterlagen und Entscheidungen von nicht offiziellen Kommittees oder Arbeitsgruppen haben sollte.","Er fordert, dass der Presse ein größerer Zugang zu Ratsdokumenten und zu Entscheidungen gewährt wird, die von inoffiziellen Ausschüssen oder Arbeitsgruppen getroffen wurden.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:27:01.708695+00:00
427,"Its infrastructure has improved drastically - there is even a new commuter train in the capital, Addis Ababa.",Seine Infrastruktur hat sich drastisch verbessert - es gibt einen neuen Pendlerzug in der Hauptstadt Addis Abeba.,Die Infrastruktur hat sich drastisch verbessert – es gibt sogar einen neuen Pendlerzug in der Hauptstadt Addis Abeba.,0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:27:06.636769+00:00
428,"Liner, 31, and Ellis' daughter Maleah died at the scene.","Liner, 31, und Ellis Tochter Maleah verstarben noch vor Ort.","Liner, 31, und Ellis' Tochter Maleah starben am Unfallort.",0.03,confidence_no_json;confidence_from_regex,2026-02-27T00:27:11.305065+00:00
429,The £1.35bn project is now due to be complete by May 2017,"Das £ 1,35 Mrd. teure Projekt soll bis Mai 2017 fertiggestellt werden","Das 1,35-Milliarden-Pfund-Projekt soll nun bis Mai 2017 abgeschlossen sein.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:27:15.985698+00:00
430,It is true that evolutionary biologists had long thought that Greenland sharks had been around for a very long time.,"Zwar vermutete der Evolutionsbiologe schon lange, dass Grönlandhaie steinalt werden.","Es stimmt, dass Evolutionsbiologen lange dachten, dass Grönlandhaie schon sehr lange existierten.",0.05,confidence_no_json;confidence_from_regex,2026-02-27T00:27:20.884813+00:00
431,"If in doubt, Trump wants the state's role to be minor, and warns of how the state can damage the economy with taxes and regulations.","Trump will die im Zweifel eher klein halten und warnt davor, wie der Staat der Wirtschaft schaden kann - mit Steuern und Regulierungen.","Im Zweifelsfall möchte Trump, dass die Rolle des Staates gering ist, und warnt davor, wie der Staat die Wirtschaft mit Steuern und Vorschriften schädigen kann.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:27:25.915259+00:00
432,They did so just in time as Hindes emerged.,Sie taten dies rechtzeitig als Hindes auftauchte.,"Sie taten dies gerade noch rechtzeitig, als Hindes auftauchte.",0.73,,2026-02-27T00:27:28.886839+00:00
433,"""Singing moves me - emotionally and physically,"" she describes.","""Singen bewegt mich - emotional und körperlich"", beschreibt sie.",Singen bewegt mich â emotional und physisch,0.73,translation_no_json,2026-02-27T00:27:32.326507+00:00
434,Garland is the chief judge for the U.S. Court of Appeals for the District of Columbia Circuit.,Garland ist der oberste Richter für das US Appellationsgericht für den District of Columbia.,Garland ist der Vorsitzende Richter des US-Berufungsgerichts für den District of Columbia Circuit.,0.09,confidence_no_json;confidence_from_regex,2026-02-27T00:27:36.246398+00:00
435,"The critiques on the Islamic State intelligence mirror disputes of more than a decade ago, when a Centcom intelligence analyst, Gregory Hooker, wrote a research paper saying that the administration of President George W. Bush, over many analysts"" objections, advocated a small force in Iraq and spent little time thinking about what would follow the 2003 invasion.","Die Kritik hinsichtlich der Geheiminformationen über den Islamischen Staat erinnern an Zwistigkeiten von vor mehr als zehn Jahren, als ein Centcom Analyst, Gregory Hooker, ein Schriftstück darüber verfasste, wie die damalige Regierung unter George W. Bush entgegen der Empfehlungen vieler Analysten nur eine kleine Besatzungstruppe im Irak vorsah und wenig Zeit darauf verwand, sich über die Folgen der Invasion von 2003 Gedanken zu machen.","Die Kritik an den Geheimdienstinformationen über den Islamischen Staat spiegelt Streitigkeiten von vor mehr als einem Jahrzehnt wider, als ein Centcom-Geheimdienstanalyst, Gregory Hooker, ein Forschungspapier schrieb, in dem es hieß, dass die Regierung von Präsident George W. Bush, entgegen den Einwänden vieler Analysten, eine kleine Truppe im Irak befürwortete und wenig Zeit damit verbrachte, darüber nachzudenken, was auf die Invasion von 2003 folgen würde.",0.7,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:27:42.846066+00:00
436,The Portuguese air force said today the pilot had to fly low because of the conditions - thick fog and smoke from wildfires - which obscured his visibility,"Die portugiesischen Luftstreitkräfte gaben heute an, dass der Pilot aufgrund der Verhältnisse - starker Nebel und Brandrauch - so tief fliegen musste, was seine Sicht einschränkte","Die portugiesische Luftwaffe teilte heute mit, dass der Pilot wegen der Bedingungen – dichter Nebel und Rauch von Waldbränden –, die seine Sicht behinderten, tief fliegen musste.",0.98,,2026-02-27T00:27:46.233157+00:00
437,Demonstrators demanding political change in Ethiopia have been met with violent resistance by the government.,"Demonstranten, die politische Veränderungen in Äthiopien fordern, stießen auf gewalttätigen Widerstand der Regierung.","Demonstranten, die politischen Wandel in Äthiopien forderten, stießen auf gewaltsamen Widerstand der Regierung.",0.73,,2026-02-27T00:27:49.933588+00:00
438,"It would be ""impossible"" for them to bear these costs ""on a permanent basis, from a business perspective"".","Sie allein zu tragen, sei ""betriebswirtschaftlich dauerhaft nicht möglich"".","Es wäre für sie aus geschäftlicher Sicht unmöglich, diese Kosten dauerhaft zu tragen.",0.73,,2026-02-27T00:27:55.186811+00:00
439,We had to work through the night at minus 17 degrees to ensure the locality would be supplied with water.,"Hier mussten wird bei minus 17 Grad die ganze Nacht hindurch arbeiten, damit die Ortschaften mit Wasser versorgt werden konnten.",Wir mussten die,0.73,translation_no_json,2026-02-27T00:27:59.933515+00:00
440,"In terms of constitutional protection, potential contact of this kind only becomes relevant from a certain point, he says.",Für den Verfassungsschutz seien mögliche Kontakte dieser Art erst ab einem gewissen Punkt relevant.,"Im Hinblick auf den Verfassungsschutz wird ein potenzieller Kontakt dieser Art erst ab einem bestimmten Zeitpunkt relevant, sagt er.",0.9,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:28:05.978629+00:00
441,"When powered up, the manufacturer says that any car with a trailer coupling can move the trailer.",Im hochgefahrenen Zustand bewegen kann man den Anhänger laut Hersteller mit jedem Auto mit Anhängerkupplung.,Der Hersteller,0.05,translation_no_json,2026-02-27T00:28:11.215643+00:00
442,"Stacks of big-race winners, including his famous 1996 'Magnificent Seven' at Ascot, but he also survived a plane crash and served a drugs ban.","Eine ganze Reihe an Großturniergewinnen, einschließlich seiner berühmten ""Glorreichen Sieben"" 1996 in Ascot, aber er überlebte auch einen Flugzeugabsturz und erhielt ein Drogenverbot.",UnzÃ¤hlige,0.05,translation_no_json,2026-02-27T00:28:16.630319+00:00
443,But in St. Petersburg came the official message that it's time to move on.,"Aber in St.Petersburg lautete die offizielle Botschaft, dass es Zeit sei, nach vorne zu blicken.","Aber in St. Petersburg kam die offizielle Nachricht, dass es Zeit ist, weiterzuziehen.",0.98,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:28:22.024336+00:00
444,"She hasn't lost an all-around competition since the summer of 2013, a winning streak that should go for as long as Biles wants it to.","Sie hat seit dem Sommer 2013 keinen Mehrkampfwettbewerb mehr verloren, eine Siegesserie, die so lange anhalten wird, wie es Biles wünscht.","Sie hat seit dem Sommer 2013 keinen Mehrkampf mehr verloren, eine Siegesserie, die so lange anhalten sollte, wie Biles es will.",0.73,,2026-02-27T00:28:25.001503+00:00
445,"Being able to show yourself that by practising for a long time, you can improve and grow - this experience gives you strength.","Sich selbst zu zeigen: Wenn ich lange für etwas übe, werde ich besser und wachse über mich hinaus - diese Erfahrung stärkt.","Sich selbst zeigen zu können, dass man durch langes Üben besser werden und wachsen kann – diese Erfahrung gibt einem Stärke.",0.73,,2026-02-27T00:28:28.956444+00:00
446,Scientists have previously suggested that Venus' slow rotation rate is explained by its thick atmosphere.,"Wissenschaftler haben zuvor darauf hingedeutet, dass die langsame Umdrehung der Venus durch ihre dichte Atmosphäre erklärt werden könnte.","Wissenschaftler haben zuvor vorgeschlagen, dass die langsame Rotationsrate der Venus durch ihre dicke Atmosphäre erklärt wird.",0.73,,2026-02-27T00:28:32.627054+00:00
447,"Before you rush to litter the comments section with gnarly insults under the pseudonym NotAllLonelyMiddleAgedMen, this statement derives from actual data.","Bevor Sie zum Kommentarteil eilen, um ihn unter dem Pseudonym NichtAlleEinsamenMännerMittlerenAlters mit rauen Beleidigungen zu übersäen, diese Aussage leitet sich von aktuellen Daten ab.",Bevor Sie den,0.73,translation_no_json,2026-02-27T00:28:37.085975+00:00
448,"Inflation in Bulgaria was 1% on a monthly basis in July, national statistics show.","Nationale Statistiken zeigen, dass die Inflation in Bulgarien im Juli 1 % auf einer monatlichen Basis betrug.","Die Inflation in Bulgarien lag im Juli bei 1 % auf monatlicher Basis, wie nationale Statistiken zeigen.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:28:42.243811+00:00
449,"This is not ""employment therapy"".","Das sei ""keine Beschäftigungstherapie"".",Das ist keine 'Beschäftigungstherapie'.,0.73,,2026-02-27T00:28:45.036876+00:00
450,"On Thursday, Trump's special counsel, Michael Cohen, told CNN he would not allow Trump to release them until the audits are complete.","Am Donnerstag sagte Michael Cohen, Trumps Sonderberater, zu CNN, dass er Trump nicht erlauben würden, etwas zu veröffentlichen bevor die Steuerprüfungen nicht abgeschlossen sind.","Am Donnerstag sagte Trumps Sonderberater Michael Cohen gegenüber CNN, er würde Trump nicht erlauben, sie freizugeben, bis die Prüfungen abgeschlossen sind.",0.03,confidence_no_json;confidence_from_regex,2026-02-27T00:28:48.613158+00:00
451,I can't do this.,Ich schaffe das nicht.,Ich kann das nicht.,0.99,,2026-02-27T00:28:51.494524+00:00
452,"And as a generator that wouldn't be good for us,"" he said.","Und für uns als Stromerzeuger wäre das nicht gut,"" sagte er.",Und als Generator wÃ¤re das nicht gut fÃ¼r uns,0.73,translation_no_json,2026-02-27T00:28:54.355802+00:00
453,Britain and the United States will meet on Saturday in the last game of the first round.,Großbritannien und die Vereinigten Staaten werden am Samstag im letzten Spiel der ersten Runde aufeinandertreffen.,Großbritannien und die Vereinigten Staaten werden sich am Samstag im letzten Spiel der ersten Runde treffen.,0.99,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:28:59.626226+00:00
454,So full-time and volunteer staff have to keep an eye open for jobs in the town and across the region.,Also müssen Haupt- und Ehrenamtliche vor Ort und in der Region nach Tätigkeiten Ausschau halten.,Daher müssen haupt- und ehrenamtliche Mitarbeiter die Augen offen halten für Arbeitsplätze in der Stadt und in der gesamten Region.,0.73,,2026-02-27T00:29:03.912368+00:00
455,"J. Albert Göhner, owner of the Steakhouse (previously Krone), expressed himself clearly.","J. Albert Göhner, Inhaber des Steakhouse, vormals Krone, findet deutliche Worte.","J. Albert Göhner, Inhaber des Steakhauses (ehemals Krone), drückte sich klar aus.",0.73,,2026-02-27T00:29:06.878094+00:00
456,The victim was lying on the motorway in the middle of the night.,Das Opfer lag mitten in der Nacht auf der Autobahn.,Das Opfer lag mitten in der Nacht auf der Autobahn.,0.73,,2026-02-27T00:29:10.046625+00:00
457,"On this summer afternoon, the street seemed peaceful: parents were out walking with their children, people were sitting on their houses' steps in the sunshine, other people were chatting in front of the off-licence.","An diesem Sommernachmittag wirkt die Straße friedlich: Eltern gehen mit Kindern spazieren, Leute sitzen auf dem Bürgersteig vor den Häusern in der Sonne, andere unterhalten sich vorm Späti.","An diesem Sommernachmittag wirkte die Straße friedlich: Eltern spazierten mit ihren Kindern, Leute saßen in der Sonne auf den Stufen ihrer Häuser, andere Leute unterhielten sich vor dem Spirituosengeschäft.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:29:15.890491+00:00
458,Team GB have come to rely on its mighty track cycling squad to take ownership of the middle period of an Olympic Games and deliver a host of medals.,"Das GB Team verlässt sich auf sein starkes Bahnradteam, um die mittlere Periode der Olympischen Spiele zu dominieren und eine Schar an Medaillen zu holen.","Team GB hat sich darauf verlassen, dass seine starke Bahnradsport-Mannschaft die mittlere Phase der Olympischen Spiele dominiert und eine Vielzahl von Medaillen liefert.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:29:21.898869+00:00
459,Detusche Post's electric truck in action.,Ein Elektro-Zustellfahrzeug der Deutschen Post in Aktion.,Der Elektro-LKW der Deutschen Post im Einsatz.,0.73,,2026-02-27T00:29:24.864225+00:00
460,"Glover has a wedding to attend next month, her own to television adventurer Steve Backshall.","Glover muss nächste Woche auf einer Hochzeit erscheinen, ihrer eigenen mit dem TV-Abenteurer Steve Backshall.",Glover hat,0.05,translation_no_json,2026-02-27T00:29:29.135975+00:00
461,"""To be honest, I don't really give a damn about things like that.""","""Ehrlich gesagt, sind mir diese Dinge eher schnuppe.""","Ehrlich gesagt, ist mir so etwas ziemlich egal.",0.73,,2026-02-27T00:29:32.417116+00:00
462,"Volkswagen itself does not use the term ""guarantee"", as has been mentioned in corporate circles.","Volkswagen selbst verwendet den Begriff ""Garantie"" aber nicht, wie es in Unternehmenskreisen hieß.","Volkswagen selbst verwendet den Begriff ""Garantie"" nicht, wie in Unternehmenskreisen erwähnt wurde.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:29:37.960145+00:00
463,Olympics: Brazen cheating in doping tests,Olympia: Dreister Betrug bei Doping-Test,Olympia: Dreistes Betrügen bei Dopingtests,0.73,,2026-02-27T00:29:40.263103+00:00
464,"The reason for this is house 94: At first, it was occupied by squatters, then the inhabitants had rental contracts, but some rooms on the ground floor are still occupied by squatters and used for events.","Grund ist das Haus mit der Nummer 94: Einst war es besetzt, mittlerweile haben die Bewohner Mietverträge, im Erdgeschoss sind jedoch noch Räume besetzt und werden für Veranstaltungen genutzt.","Der Grund dafür ist Haus 94: Zuerst wurde es von Hausbesetzern besetzt, dann hatten die Bewohner Mietverträge, aber einige Räume im Erdgeschoss sind immer noch von Hausbesetzern besetzt und werden für Veranstaltungen genutzt.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:29:46.609659+00:00
465,"Some alleged that the Kempinski hotel simply ""caved in"" to the alleged demands of Arabic customers.","Manche unterstellten dem Kempinski Hotel, dass es den angeblichen Aufforderungen arabischer Gäste ""nachgegeben hätte"".","Einige behaupteten, das Kempinski Hotel habe den angeblichen Forderungen arabischer Kunden einfach ""nachgegeben"".",0.73,,2026-02-27T00:29:49.915548+00:00
466,Helen Glover and Heather Stanning haven't lost a race in five years.,Helena Glover und Heather Stanning haben in den letzten fünf Jahren kein Rennen verloren.,Helen Glover und Heather Stanning haben seit fünf Jahren kein Rennen verloren.,0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:29:54.488951+00:00
467,"""If you don't change your tune and praise Erdogan, your suitcase is basically packed,"" said the President of the Gülen-supporting Dialogue and World Foundation, Ercan Karakoyun, to ""Die Welt"" newspaper.","""Wer sich nicht anpasst und Erdogan lobt, sitzt auf gepackten Koffern, übrigens auch die Kemalisten und Säkularen"", sagte Ercan Karakoyun, Vorsitzender der Gülen-nahen Stiftung Dialog und Bildung, der ""Welt"".","„Wenn Sie nicht Ihre Meinung ändern und Erdogan loben, ist Ihr Koffer quasi gepackt“, sagte der Präsident der Gülen-nahen Stiftung für Dialog und Welt, Ercan Karakoyun, der Zeitung „Die Welt“.",,confidence_no_json;no_confidence_found,2026-02-27T23:57:02.860614+00:00
468,"Children and carers cooked their own favourite meals, such as mini German spätzle dumplings in a sour sauce, traditional Seebronner Pfännle and Iselshauser Bloff, English breakfast, and Tübingen-style bolognese.","Kulinarisch wurden Kinder und Betreuer mit deren selbst zubereiteten Leibspeisen wie den Sauren Spätzle, dem Seebronner Pfännle, Iselshauser-Bloff, dem Englischen-Breakfast und Tübinger Bolognese verwöhnt.",Kinder und Betreuer,0.82,translation_no_json;confidence_no_json;no_confidence_found;confidence_from_regex;confidence_repaired,2026-02-27T00:30:07.514445+00:00
469,He'd go before work and order the same thing without fail.,Er ging dort vor der Arbeit und bestellte unweigerlich immer Dasselbe.,Er ging vor der Arbeit hin und bestellte ohne Ausnahme immer dasselbe.,0.73,,2026-02-27T00:30:10.865920+00:00
