id,provider,model_id,difficulty_bucket,src,ref,hyp,conf,chrf,bleu,error_within_model_q20,parse_warnings
144,openai,gpt-5-mini,Q3,"Clearly looking to kill herself, the victim, a Swiss woman aged 49, was hit by several vehicles including a lorry.","Es ist offensichtlich, dass sich eine Schweizerin im Alter von 49 Jahren, die von mehreren Fahrzeugen, einschließlich eines Lastwagens, überfahren wurde, selbst töten wollte.","Die Opfer, eine 49-jährige Schweizer Frau, die offensichtlich Selbstmordabsichten hatte, wurde von mehreren Fahrzeugen, darunter einem Lastwagen, erfasst.",0.95,43.2375421802818,11.396640826930106,1,
240,gemini,gemini-2.5-pro,Q2,"When a customer offered to bankroll him in a new outpost, he said he was excited to do it.","Als ihm ein Kunde anbot, Geldmittel für eine neue Außenstelle bereitzustellen, war er aufgeregt, es zu tun, sagte er.","Als ein Kunde anbot, ihn bei einem neuen Außenposten finanziell zu unterstützen, sagte er, er freue sich darauf, es zu tun.",0.95,43.26171874937455,24.04817938984655,1,
12,anthropic,claude-opus-4-6,Q4,"The Comite River near Baton Rouge and Amite River near Denham Springs, both in Louisiana, were predicted to set record crests over the weekend.","Der Fluss Comite in der Nähe Baton Rouges und der Fluss Amite in der Nähe Denham Springs, die sich beide in Louisiana befinden, werden aller Wahrscheinlichkeit nach über das Wochenende Rekordpegel erreichen.","Es wurde vorhergesagt, dass der Comite River nahe Baton Rouge und der Amite River nahe Denham Springs, beide in Louisiana, am Wochenende Rekordhochwasserstände erreichen würden.",0.95,43.29156061207906,8.85003892119715,1,
2,anthropic,claude-sonnet-4-5-20250929,Q3,Ankara is angry with the West for what it considers a weak response to the attempted takeover.,"Ankara ist auf den Westen wütend, da es dessen Reaktion auf die versuchte Machtübernahme als schwache Antwort betrachtet.",Ankara ist verärgert über den Westen wegen dessen aus seiner Sicht schwachen Reaktion auf den Umsturzversuch.,0.95,43.46308108427618,7.667923041240363,1,
77,anthropic,claude-haiku-4-5-20251001,Q2,"""VW must fully meet the requirements of my investigative committee and the KBA.""","""VW hat die Auflagen meiner Untersuchungskommission und des KBA vollumfänglich zu erfüllen.""",VW muss die Anforderungen meines Untersuchungsausschusses und des KBA vollständig erfüllen.,0.95,43.589930424778736,13.428255442360697,1,
77,anthropic,claude-opus-4-6,Q2,"""VW must fully meet the requirements of my investigative committee and the KBA.""","""VW hat die Auflagen meiner Untersuchungskommission und des KBA vollumfänglich zu erfüllen.""",VW muss die Anforderungen meines Untersuchungsausschusses und des KBA vollständig erfüllen.,0.95,43.589930424778736,13.428255442360697,1,
77,anthropic,claude-sonnet-4-5-20250929,Q2,"""VW must fully meet the requirements of my investigative committee and the KBA.""","""VW hat die Auflagen meiner Untersuchungskommission und des KBA vollumfänglich zu erfüllen.""",VW muss die Anforderungen meines Untersuchungsausschusses und des KBA vollständig erfüllen.,0.95,43.589930424778736,13.428255442360697,1,
144,anthropic,claude-opus-4-6,Q3,"Clearly looking to kill herself, the victim, a Swiss woman aged 49, was hit by several vehicles including a lorry.","Es ist offensichtlich, dass sich eine Schweizerin im Alter von 49 Jahren, die von mehreren Fahrzeugen, einschließlich eines Lastwagens, überfahren wurde, selbst töten wollte.","Das Opfer, eine 49-jährige Schweizerin, die offensichtlich Suizid begehen wollte, wurde von mehreren Fahrzeugen erfasst, darunter ein Lastwagen.",0.95,43.61111627874261,7.596460629441147,1,
175,anthropic,claude-sonnet-4-5-20250929,Q4,"He said the jet had flown slightly lower than normal because of poor visibility caused by the smoke from nearby wildfires, but the air force insisted no-one's safety had been compromised.","Der Sprecher sagte, dass der Jet aufgrund der schlechten Sichtverhältnisse durch sich in der Nähe befindliche Flächenbrände etwas tiefer als üblich flog, allerdings beharrten die Luftstreitkräfte darauf, dass die Sicherheit zu keiner Zeit gefährdet war.","Er sagte, der Jet sei aufgrund der schlechten Sicht durch den Rauch nahegelegener Waldbrände etwas niedriger als normal geflogen, aber die Luftwaffe bestand darauf, dass die Sicherheit niemandes gefährdet worden sei.",0.95,43.64407946206458,15.732473857672712,1,
150,anthropic,claude-sonnet-4-5-20250929,Q3,But clearly that has not stopped the internal resentment of Ethiopia's government from intensifying.,Aber offensichtlich hat dies nicht die Intensivierung der internen Missgunst der äthiopischen Regierung verhindert.,"Aber das hat offensichtlich nicht verhindert, dass sich der interne Unmut über Äthiopiens Regierung verstärkt hat.",0.95,43.7500671898407,3.6119716772986026,1,
322,openai,gpt-5-mini,Q1,It was a first for the 58-year-old.,Für den 58-Jährigen war es eine Premiere.,Es war das erste Mal für den 58-Jährigen.,0.95,43.81563166714428,25.965358893403383,1,
389,anthropic,claude-opus-4-6,Q3,"The majority of crimes are damage to property, which tend to target new buildings and recently renovated properties.","Den größten Teil der Straftaten machen Sachbeschädigungen aus, die tendenziell eher die Neubauten und frisch renovierte Häuser treffen.","Die Mehrheit der Straftaten sind Sachbeschädigungen, die sich in der Regel gegen Neubauten und kürzlich renovierte Gebäude richten.",0.95,44.35319487376631,7.339934569877101,1,
375,anthropic,claude-opus-4-6,Q3,Comparing Clinton's and Trump's economic policies: It's all about the money,Clintons und Trumps Wirtschaftspolitik im Vergleich: It's all about the money,Vergleich der Wirtschaftspolitik von Clinton und Trump: Es dreht sich alles ums Geld,0.95,44.37502949125875,4.016138436407654,1,
221,gemini,gemini-2.5-pro,Q3,"The holidaymakers blamed a malfunctioning sewage treatment plant, which they believed to have polluted the seawater.","Ihre Erkrankung führten die Urlauber auf eine defekte Kläranlage zurück, die angeblich das Meerwasser verschmutzt hatte.","Die Urlauber machten eine fehlerhafte Kläranlage verantwortlich, von der sie glaubten, dass sie das Meerwasser verschmutzt habe.",0.95,44.67948006327601,9.107438368292145,1,
288,anthropic,claude-opus-4-6,Q3,"""It's occurring within a residential area in front of a home,"" Howard said to CBS affiliate KPHO earlier this month.","""Es geschieht in einer Wohngegend vor einem Haus,"" teilte Howard der KHPO, einer Tochtergesellschaft von CBS, Anfang des Monats mit.","""Es geschieht in einem Wohngebiet vor einem Haus"", sagte Howard Anfang dieses Monats dem CBS-Partnersender KPHO.",0.95,44.69838155185711,14.991464217453757,1,
472,anthropic,claude-opus-4-6,Q4,"Mike Steele, a spokesman for the Governor's Office of Homeland Security and Emergency Preparedness, said requests were coming in for high-water vehicles, boats and sandbags.","Mike Steele, ein Sprecher für das Office of Homeland Security and Emergency Preparedness des Gouverneurs, teilte mit, dass sich die Anfragen für Hochwasserfahrzeuge, Boote und Sandsäcke mehrten.","Mike Steele, ein Sprecher des Gouverneursbüros für Heimatschutz und Katastrophenvorsorge, sagte, dass Anfragen nach Hochwasserfahrzeugen, Booten und Sandsäcken eingingen.",0.95,45.145170026375915,14.434516190494517,1,
310,anthropic,claude-opus-4-6,Q2,This means that the heat lost per gram of a mouse is much bigger than that lost per gram of an elephant.,Der Wärmeverlust von einem Gramm Maus ist daher viel größer als bei einem Gramm Elefant.,"Das bedeutet, dass der Wärmeverlust pro Gramm einer Maus viel größer ist als der pro Gramm eines Elefanten.",0.95,45.24540858315145,5.577144216540393,1,
384,anthropic,claude-opus-4-6,Q1,"""Personally, I have no desire to be perfect and successful all the time.""","""Ich selbst habe nicht den Wunsch, immer perfekt und erfolgreich zu sein.""","Persönlich habe ich kein Verlangen danach, die ganze Zeit perfekt und erfolgreich zu sein.",0.95,45.249143658386345,32.37722713145643,1,
239,gemini,gemini-2.5-pro,Q4,"The 66-year-old bus driver, employed by a coach company based in Eisenach, said that she had to swerve to avoid an oncoming lorry that was partly on the wrong side of the road.","Die 66 Jahre alte Fahrerin des Busses eines Reiseunternehmens aus Eisenach musste ihren Angaben zufolge einem entgegenkommen Laster ausweichen, der teils auf der Gegenfahrbahn fuhr.","Die 66-jährige Busfahrerin, die bei einem Busunternehmen aus Eisenach angestellt ist, gab an, dass sie ausweichen musste, um einem entgegenkommenden Lastwagen zu entgehen, der sich teilweise auf der falschen Fahrbahnseite befand.",0.95,45.428189379814796,4.175415561574823,1,
90,gemini,gemini-2.5-pro,Q1,"Treats says nude calendar for 'women, as well as men'","Treats will Nacktkalendar für ""Frauen und für Männer""","Treats sagt, Nacktkalender sei 'sowohl für Frauen als auch für Männer'",0.95,45.69644448708395,4.789232204309912,1,
82,gemini,gemini-2.5-pro,Q1,Law are constantly being passed in the name of anti-terrorism.,Ständig wird im Namen der Terrorbekämpfung an Gesetzen geschraubt.,Im Namen der Terrorismusbekämpfung werden ständig Gesetze verabschiedet.,0.95,47.04009020261677,9.442944296079734,1,
417,gemini,gemini-2.5-pro,Q3,"""The time is right for us to move to the bank of brands, because underneath (we've been asking) how do we focus on making this a better bank for customers?"" said the chief executive.","""Es ist Zeit für uns, sich zur Bank der Marken zu entwickeln, denn wie konzentrieren wir uns im Inneren (wir haben gefragt) darauf, dies zu einer besseren Bank für Kunden zu machen?"" sagte der Vorstandschef.","„Die Zeit ist reif für uns, zur Markenbank zu werden, denn im Grunde haben wir uns gefragt, wie wir uns darauf konzentrieren können, diese Bank für die Kunden besser zu machen?“, sagte der Vorstandsvorsitzende.",0.95,47.91772324274432,9.111541941069207,1,
262,openai,gpt-5.2,Q3,"The same is true for electricity costs: in the previous calculations for 2011/2012, they are far below their current levels.","Das Gleiche gilt für Stromkosten, welche bei der vorherigen Kalkulation in den Jahren 2011/2012 noch deutlich unter dem jetzigen Niveau lagen.",Dasselbe gilt für die Stromkosten: In den früheren Berechnungen für 2011/2012 liegen sie weit unter ihrem aktuellen Niveau.,0.94,32.75643098844842,8.388695821090426,1,
230,openai,gpt-5-mini,Q2,"""There were considerable infringements,"" said King, who had taken a look on-site to see what was going on.","""Es gab erhebliche Überschreitungen"", sagt King, der sich selbst mal vor Ort über die Lage kundig machte.","„Es gab erhebliche Verstöße“, sagte King, der sich vor Ort ein Bild davon gemacht hatte, was vor sich ging.",0.94,40.860823962455044,14.72821272412462,1,
440,openai,gpt-5-mini,Q2,"In terms of constitutional protection, potential contact of this kind only becomes relevant from a certain point, he says.",Für den Verfassungsschutz seien mögliche Kontakte dieser Art erst ab einem gewissen Punkt relevant.,"Was den verfassungsrechtlichen Schutz angeht, so wird ein solcher potenzieller Kontakt seiner Ansicht nach erst ab einem bestimmten Zeitpunkt relevant.",0.94,42.32908861501157,8.461633959345022,1,
128,openai,gpt-5-mini,Q4,"The global IAAF federation has requested information about the matter from the IOC so it can carry out its own investigations, stated an IAAF spokesperson.","Der Weltverband IAAF hat das IOC um Informationen über den Fall ersucht, um eigene Untersuchungen anzustrengen, teilte ein IAAF-Sprecher mit.","Die weltweite IAAF-Föderation hat vom IOC Informationen zu der Angelegenheit angefordert, damit sie eigene Untersuchungen durchführen kann, sagte ein IAAF-Sprecher.",0.94,43.66227700929316,5.8564582332753705,1,
392,openai,gpt-5.2,Q1,She is on a roll.,Sie hat einen Lauf.,Sie ist in Hochform.,0.93,16.116419540902264,12.70331870386537,1,
461,openai,gpt-5.2,Q1,"""To be honest, I don't really give a damn about things like that.""","""Ehrlich gesagt, sind mir diese Dinge eher schnuppe.""","Um ehrlich zu sein, ist mir so etwas ziemlich egal.",0.93,17.75071818407939,4.456882760699064,1,
166,openai,gpt-5.2,Q1,I needed to get paid so I had to get better quickly.,"Ich benötigte Geld, daher musste es mir bald wieder besser gehen.","Ich musste bezahlt werden, also musste ich schnell besser werden.",0.93,25.191634435258166,4.65910170176664,1,
198,openai,gpt-5.2,Q1,This has not been noted.,Dies sei nicht erkennbar.,Dies wurde nicht vermerkt.,0.93,28.76004447690613,14.058533129758727,1,
482,openai,gpt-5.2,Q1,"To me, his enthusiasm implied the opposite.",Mir schien sein Enthusiasmus eher das Gegenteil anzudeuten.,Für mich deutete seine Begeisterung auf das Gegenteil hin.,0.93,32.09159809910737,9.287528999566801,1,
145,openai,gpt-5.2,Q2,"Despite that, according to Bratman, the situation in terms of the housing market is also hotting up.","Ungeachtet dessen, so Bratmann, bahne sich eine Verschärfung der Situation auf dem Wohnungsmarkt an.",Trotzdem heizt sich laut Bratman die Lage auf dem Wohnungsmarkt ebenfalls auf.,0.93,32.12664914879993,9.604706734275478,1,
325,openai,gpt-5.2,Q3,"They were looking for a manager with people skills and communication skills, combined with years of experience in social work - a real jack-of-all-trades.","Gesucht wurde eine Verwaltungsfachkraft mit einem Talent für Sprachen und Menschen, verbunden mit einer langjährigen Erfahrung im Bereich der Sozialarbeit, eben eine eierlegende Wollmilchsau.","Sie suchten nach einer Führungskraft mit ausgeprägten sozialen und kommunikativen Fähigkeiten, kombiniert mit jahrelanger Erfahrung in der Sozialarbeit – ein echtes Allroundtalent.",0.93,32.36811831768095,4.044418209253815,1,
328,openai,gpt-5.2,Q2,"After a few minutes, the horse decided it wanted to go home, and raced back to its feeding trough at full tilt.","Nach einigen Minuten erinnerten sich die Pferde an ihren Feierabend, sie jagten im schnellen Galopp nach Hause zu den Futtertrögen.","Nach ein paar Minuten beschloss das Pferd, dass es nach Hause wollte, und raste im vollen Galopp zurück zu seinem Futtertrog.",0.93,32.46471702713023,4.582926237371264,1,
123,openai,gpt-5.2,Q1,Sounds tricky?,Klingt schwierig?,Klingt knifflig?,0.93,32.896970486118285,34.66806371753173,1,
81,openai,gpt-5.2,Q1,Is Ethiopia about to crack?,Ist Äthiopien gerade dabei zusammenzubrechen?,"Steht Äthiopien kurz davor, zu zerbrechen?",0.93,33.35179796135633,6.567274736060396,1,
179,openai,gpt-5.2,Q4,"The next day, they set off on the section towards St. Peter, the most demanding section, seeing them climb around 500 metres in altitude in sweltering heat, and then descend again.","Tags darauf trat man die Etappe nach St. Peter an, welche die anstrengenste Wegstrecke war, mussten doch bei schwüler Hitze zunächst rund 500 Höhenmeter abgestiegen und danach wieder erklommen werden.","Am nächsten Tag brachen sie auf dem Abschnitt in Richtung St. Peter auf, dem anspruchsvollsten Abschnitt, der sie in drückender Hitze rund 500 Höhenmeter aufsteigen und anschließend wieder absteigen ließ.",0.93,34.2464705233582,8.10371533925042,1,
153,openai,gpt-5.2,Q2,Being singled out as a Gülen-supporter is career-destroying for teachers and other academics.,Die Brandmarkung als Gülen-Anhänger vernichtet Lehrern und anderen Akademikern die berufliche Existenz.,"Als Gülen-Anhänger herausgegriffen zu werden, ist karrierezerstörend für Lehrkräfte und andere Akademiker.",0.93,34.34694155917251,3.737437943747671,1,
438,openai,gpt-5.2,Q2,"It would be ""impossible"" for them to bear these costs ""on a permanent basis, from a business perspective"".","Sie allein zu tragen, sei ""betriebswirtschaftlich dauerhaft nicht möglich"".","Es wäre für sie „unmöglich“, diese Kosten „dauerhaft, aus geschäftlicher Sicht“ zu tragen.",0.93,34.562674277034056,5.816635421147515,1,
9,openai,gpt-5.2,Q1,"But nevertheless, there were some breathtaking volleys to be seen.",Doch waren nichtsdestotrotz ausreichend atemberaubende Ballwechsel zu sehen.,Aber dennoch gab es einige atemberaubende Volley-Schläge zu sehen.,0.93,35.26749274291181,16.784459625186194,1,
288,openai,gpt-5.2,Q3,"""It's occurring within a residential area in front of a home,"" Howard said to CBS affiliate KPHO earlier this month.","""Es geschieht in einer Wohngegend vor einem Haus,"" teilte Howard der KHPO, einer Tochtergesellschaft von CBS, Anfang des Monats mit.","""Es passiert in einem Wohngebiet vor einem Haus"", sagte Howard Anfang dieses Monats dem CBS-Partner KPHO.",0.93,35.74882641585976,8.263300109965577,1,
390,openai,gpt-5-mini,Q1,The reason behind the move triggered even more outrage by the filmmaker.,"Der Grund, der dahinter stand, löste im Regisseur noch mehr Wut aus.",Der Grund für den Schritt löste beim Filmemacher noch mehr Empörung aus.,0.93,35.90466405116352,9.535390216798586,1,
144,openai,gpt-5.2,Q3,"Clearly looking to kill herself, the victim, a Swiss woman aged 49, was hit by several vehicles including a lorry.","Es ist offensichtlich, dass sich eine Schweizerin im Alter von 49 Jahren, die von mehreren Fahrzeugen, einschließlich eines Lastwagens, überfahren wurde, selbst töten wollte.","Offenbar in suizidaler Absicht wurde das Opfer, eine 49-jährige Schweizerin, von mehreren Fahrzeugen, darunter einem Lastwagen, erfasst.",0.93,36.366774657652876,10.095184029868923,1,
175,openai,gpt-5.2,Q4,"He said the jet had flown slightly lower than normal because of poor visibility caused by the smoke from nearby wildfires, but the air force insisted no-one's safety had been compromised.","Der Sprecher sagte, dass der Jet aufgrund der schlechten Sichtverhältnisse durch sich in der Nähe befindliche Flächenbrände etwas tiefer als üblich flog, allerdings beharrten die Luftstreitkräfte darauf, dass die Sicherheit zu keiner Zeit gefährdet war.","Er sagte, das Flugzeug sei wegen der durch den Rauch nahegelegener Waldbrände verursachten schlechten Sicht etwas niedriger als normal geflogen, doch die Luftwaffe bestand darauf, dass die Sicherheit niemandes beeinträchtigt worden sei.",0.93,37.013776320005185,12.289128095505784,1,
104,openai,gpt-5-mini,Q3,"Despite this, he believes they are achievable, and is not demanding anything that has no chance with the coalition partner.","Er halte dies trotzdem für zumutbar und fordere auch nichts, was beim Koalitionspartner ohnehin keine Chancen habe.","Trotzdem glaubt er, dass sie erreichbar sind, und verlangt nichts, das mit dem Koalitionspartner keine Chance hat.",0.93,37.53185569255309,4.780204393760627,1,
207,openai,gpt-5.2,Q2,"Because they often don't know how to get help, there needs to be more accommodation just for them, says Bahr.","Da sie sich oft nicht zu helfen wüssten, brauche es mehr Unterkünfte nur für sie, fordert Bahr.","Weil sie oft nicht wissen, wie sie Hilfe bekommen können, müsse es mehr Unterstützung speziell für sie geben, sagt Bahr.",0.93,37.71611117566938,6.8146790862039905,1,
429,openai,gpt-5.2,Q1,The £1.35bn project is now due to be complete by May 2017,"Das £ 1,35 Mrd. teure Projekt soll bis Mai 2017 fertiggestellt werden","Das 1,35-Mrd.-£-Projekt soll nun bis Mai 2017 abgeschlossen sein.",0.93,38.64405945701014,14.949751774990684,1,
182,openai,gpt-5.2,Q2,"A banker said that, in Tegernsee, there was ""clientele who were rather better off in terms of assets.""","Ein Banker sagte, am Tegernsee gebe es ""eine Klientel, die vom Vermögen etwas üppiger ausgestattet ist"".","Ein Banker sagte, dass es in Tegernsee ""Kundschaft gab, die in Bezug auf Vermögenswerte eher besser gestellt war.""",0.93,38.866636528445426,14.26496519060316,1,
56,openai,gpt-5.2,Q4,During training the German pulled a ligament in his knee. At least it's clear who'll be wearing the number one jersey for Barca: Claudio Bravo.,"Der Deutsche erlitt im Training eine Bänderstauchung im Knie, womit die Einserfrage bei Barca zumindest vorerst zugunsten von Claudio Bravo geklärt ist.","Während des Trainings zog sich der Deutsche eine Bänderverletzung im Knie zu. Wenigstens ist klar, wer das Trikot mit der Nummer eins für Barca tragen wird: Claudio Bravo.",0.93,39.0781727042419,4.12550645501398,1,
445,openai,gpt-5.2,Q3,"Being able to show yourself that by practising for a long time, you can improve and grow - this experience gives you strength.","Sich selbst zu zeigen: Wenn ich lange für etwas übe, werde ich besser und wachse über mich hinaus - diese Erfahrung stärkt.","Sich selbst zeigen zu können, dass man sich durch langes Üben verbessern und wachsen kann – diese Erfahrung gibt einem Kraft.",0.93,39.48938063866591,5.229148076687639,1,
342,openai,gpt-5.2,Q2,"In addition, some key markets saw ""changed economic climates"", which led to fewer purchases.","Zudem habe es in einigen Kernmärkten durch ""veränderte wirtschaftliche Rahmenbedingungen"" eine Kaufzurückhaltung gegeben.","Darüber hinaus verzeichneten einige wichtige Märkte „veränderte wirtschaftliche Rahmenbedingungen“, was zu weniger Käufen führte.",0.93,40.08177914943522,2.908317710573758,1,
447,openai,gpt-5.2,Q3,"Before you rush to litter the comments section with gnarly insults under the pseudonym NotAllLonelyMiddleAgedMen, this statement derives from actual data.","Bevor Sie zum Kommentarteil eilen, um ihn unter dem Pseudonym NichtAlleEinsamenMännerMittlerenAlters mit rauen Beleidigungen zu übersäen, diese Aussage leitet sich von aktuellen Daten ab.","Bevor du dich beeilst, den Kommentarbereich unter dem Pseudonym NotAllLonelyMiddleAgedMen mit derben Beleidigungen vollzumüllen, beruht diese Aussage auf tatsächlichen Daten.",0.93,40.4065942386223,8.061923993012869,1,
468,openai,gpt-5.2,Q4,"Children and carers cooked their own favourite meals, such as mini German spätzle dumplings in a sour sauce, traditional Seebronner Pfännle and Iselshauser Bloff, English breakfast, and Tübingen-style bolognese.","Kulinarisch wurden Kinder und Betreuer mit deren selbst zubereiteten Leibspeisen wie den Sauren Spätzle, dem Seebronner Pfännle, Iselshauser-Bloff, dem Englischen-Breakfast und Tübinger Bolognese verwöhnt.","Kinder und Betreuungspersonen kochten ihre eigenen Lieblingsgerichte, wie zum Beispiel Mini-Spätzleknödel in einer sauren Soße, das traditionelle Seebronner Pfännle und Iselshauser Bloff, ein englisches Frühstück und Bolognese nach Tübinger Art.",0.93,40.82933903476923,4.05185766962521,1,
272,openai,gpt-5.2,Q3,"Jewish filmmaker slams Berlin hotel for removing Israel dial code after Arab ""request"" - RT News","Jüdischer Regisseur zerschlägt Berliner Hotel, weil israelische Vorwahl nach ""arabischer"" Aufforderung entfernt wurde - RT News","Jüdischer Filmemacher kritisiert Berliner Hotel dafür, die Israel-Ländervorwahl nach einer arabischen „Bitte“ entfernt zu haben – RT News",0.93,41.055745766746846,6.809398432036521,1,
165,openai,gpt-5.2,Q2,Six rescue vehicles and an ambulance were in attendance at the scene of the accident on the no.2 road.,Sechs Rettungswagen und ein Notarztwagen kamen zum Unfallort auf der Landesstraße 2.,Sechs Rettungsfahrzeuge und ein Krankenwagen waren an der Unfallstelle auf der Straße Nr. 2 im Einsatz.,0.93,41.28156511180016,6.986768364373988,1,
248,openai,gpt-5.2,Q4,"Three people dressed in dark clothing and with their faces covered brandished a gun and demanded that staff at the cash-and-carry hand over cash. They made a run for it on foot, and then probably got into a silver VW Golf.","Unter Vorhalt einer Schusswaffe forderten drei dunkel gekleidete Personen, die ihre Gesichter vermummt hatten, von dem Angestellten des Getränkemarktes die Herausgabe von Bargeld und flüchteten anschließend zunächst zu Fuß und dann vermutlich mit einem silberfarbenen VW-Golf.","Drei Personen, dunkel gekleidet und mit verdeckten Gesichtern, fuchtelten mit einer Waffe herum und forderten die Mitarbeiter des Cash-and-Carry auf, Bargeld herauszugeben. Sie flüchteten zu Fuß und stiegen dann vermutlich in einen silbernen VW Golf.",0.93,41.366151031980344,6.364996151971677,1,
239,openai,gpt-5.2,Q4,"The 66-year-old bus driver, employed by a coach company based in Eisenach, said that she had to swerve to avoid an oncoming lorry that was partly on the wrong side of the road.","Die 66 Jahre alte Fahrerin des Busses eines Reiseunternehmens aus Eisenach musste ihren Angaben zufolge einem entgegenkommen Laster ausweichen, der teils auf der Gegenfahrbahn fuhr.","Die 66-jährige Busfahrerin, die bei einem in Eisenach ansässigen Reisebusunternehmen beschäftigt ist, sagte, sie habe ausweichen müssen, um einem entgegenkommenden Lastwagen auszuweichen, der teilweise auf der falschen Straßenseite war.",0.93,41.632785883340716,3.9218864946798218,1,
463,openai,gpt-5.2,Q1,Olympics: Brazen cheating in doping tests,Olympia: Dreister Betrug bei Doping-Test,Olympische Spiele: Dreistes Betrügen bei Dopingtests,0.93,41.85367932487333,7.809849842300641,1,
137,openai,gpt-5.2,Q1,12-0 and GB had hardly touched the ball.,12-0 und GB hat kaum den Ball angefasst.,"12:0, und GB hatte den Ball kaum berührt.",0.93,42.16963656238688,11.390778025531027,1,
55,openai,gpt-5.2,Q1,It was hard not to admire Fiji's whole joyful approach.,Es war nicht schwer den spielerischen Ansatz Fijis zu bewundern.,"Es war schwer, nicht Fidschis durchweg fröhliche Herangehensweise zu bewundern.",0.93,42.98224752515402,17.242221289766626,1,
37,openai,gpt-5.2,Q3,Muslim migrants or migrants from the Middle East were vilified in an extremist manner.,So werden Zuwanderer islamischen Glaubens oder aus dem Nahen Osten in extremistischer Weise diffamiert.,Muslimische Migranten oder Migranten aus dem Nahen Osten wurden auf extremistische Weise verteufelt.,0.93,43.36106475745494,19.03837857221325,1,
77,openai,gpt-5.2,Q2,"""VW must fully meet the requirements of my investigative committee and the KBA.""","""VW hat die Auflagen meiner Untersuchungskommission und des KBA vollumfänglich zu erfüllen.""",VW muss die Anforderungen meines Untersuchungsausschusses und des KBA vollständig erfüllen.,0.93,43.589930424778736,13.428255442360697,1,
158,openai,gpt-5.2,Q4,"""If you don't submit to WADA/FINA checks a particular amount of time before the World Championships/Olympics, then you shouldn't be able to take part,"" the Hamburg resident stated, who now runs an ice-cream parlour.","""Wer nicht eine gewisse Zeit vor WM/OS von unabhängigen Kontrolleuren der WADA/FINA kontrolliert werden kann, darf nicht teilnehmen"", fordert der Wahl-Hamburger, der mittlerweile eine Eisdiele betreibt.","""Wenn du dich nicht eine bestimmte Zeit vor den Weltmeisterschaften/Olympischen Spielen den WADA-/FINA-Kontrollen unterziehst, dann solltest du nicht teilnehmen dürfen"", erklärte der Hamburger, der inzwischen eine Eisdiele betreibt.",0.93,43.77107645294714,11.44535926254144,1,
209,openai,gpt-5.2,Q1,Male cats do respond to kittens' cries - but always to the same extent.,Kater reagieren zwar auch auf die Rufe von Kätzchen - allerdings immer gleich.,Kater reagieren tatsächlich auf das Schreien von Kätzchen – aber immer im gleichen Ausmaß.,0.93,44.63112649782367,8.549161846379198,1,
230,openai,gpt-5.2,Q2,"""There were considerable infringements,"" said King, who had taken a look on-site to see what was going on.","""Es gab erhebliche Überschreitungen"", sagt King, der sich selbst mal vor Ort über die Lage kundig machte.","""Es gab erhebliche Verstöße"", sagte King, der sich vor Ort ein Bild davon gemacht hatte, was vor sich ging.",0.93,44.898479498570026,22.87996679098294,1,
154,openai,gpt-5.2,Q3,"According to the authorities, the explosive device was launched from a flower bed on the edge of the coastal police's territory.",Der Sprengsatz sei laut den Behörden in einem Blumenbeet vor dem Revier der Küstenpolizei in die Luft gegangen.,Nach Angaben der Behörden wurde der Sprengsatz aus einem Blumenbeet am Rand des Zuständigkeitsgebiets der Küstenpolizei abgefeuert.,0.93,45.0719086249429,6.609199691337808,1,
467,openai,gpt-5.2,Q4,"""If you don't change your tune and praise Erdogan, your suitcase is basically packed,"" said the President of the Gülen-supporting Dialogue and World Foundation, Ercan Karakoyun, to ""Die Welt"" newspaper.","""Wer sich nicht anpasst und Erdogan lobt, sitzt auf gepackten Koffern, übrigens auch die Kemalisten und Säkularen"", sagte Ercan Karakoyun, Vorsitzender der Gülen-nahen Stiftung Dialog und Bildung, der ""Welt"".","""Wenn du deinen Ton nicht änderst und Erdogan lobst, ist dein Koffer im Grunde schon gepackt"", sagte der Präsident der gülen-nahen Stiftung Dialog und Welt, Ercan Karakoyun, der Zeitung ""Die Welt"".",0.93,45.2111815595928,11.763453574445554,1,
29,openai,gpt-5.2,Q2,"The last German tennis player to win was Tommy Haas, who took the silver medal in Sydney in 2000.",Als letzter deutscher Tennisprofi hatte Tommy Haas 2000 in Sydney eine Medaille (Silber) geholt.,"Der letzte deutsche Tennisspieler, der gewann, war Tommy Haas, der 2000 in Sydney die Silbermedaille holte.",0.93,45.405486864827786,9.379601158083608,1,
210,openai,gpt-5.2,Q2,Volkswagen's deliveries were more restrained in the second half of the year.,Volkswagen startet bei den Auslieferungen verhaltener in das zweite Halbjahr.,Volkswagens Auslieferungen fielen in der zweiten Jahreshälfte verhaltener aus.,0.93,45.66321593400205,5.369488567517933,1,
459,openai,gpt-5.2,Q1,Detusche Post's electric truck in action.,Ein Elektro-Zustellfahrzeug der Deutschen Post in Aktion.,Der Elektro-Lkw der Deutschen Post im Einsatz.,0.93,45.737566936944575,22.089591134157878,1,
222,openai,gpt-5.2,Q2,Ethiopia's economy has been expanding at an impressive clip.,Äthiopiens Wirtschaft expandierte im beachtlichen Tempo.,Äthiopiens Wirtschaft ist in beeindruckendem Tempo gewachsen.,0.93,45.80087773060995,13.134549472120788,1,
