id,src,ref,hyp,conf,parse_warnings,timestamp_utc
400,London schoolgirl who joined ISIL killed in Syria,"Londoner Schulmädchen, das sich dem IS anschloss, wurde in Syrien getötet","Londoner Schulmädchen, das sich ISIL angeschlossen hatte, in Syrien getötet",0.88,,2026-02-26T20:43:02.086628+00:00
401,"If you have a slipped disk, for example, you might find it hard to lie down, wake up every couple of hours, and start to grumble about everyday problems and worries, suggests Weeß as an example.","Wer zum Beispiel einen Bandscheibenvorfall hat, kann schlecht liegen, wacht alle zwei bis drei Stunden auf und fängt womöglich an, über Alltagsprobleme und -sorgen zu grübeln, gibt Weeß ein Beispiel.","Wenn Sie beispielsweise einen Bandscheibenvorfall haben, kann es Ihnen schwerfallen, sich hinzulegen, alle paar Stunden aufzuwachen und über alltägliche Probleme und Sorgen zu murren, schlägt Weeß als Beispiel vor.",0.9,,2026-02-26T20:43:05.162857+00:00
402,It costs a lot.,Es kostet viel.,Es kostet viel.,0.9,,2026-02-26T20:43:08.058011+00:00
403,"AGL, which supplies the big aluminium smelter with electricity from its Loy Yang A power plant in the Latrobe Valley, said it expects the other three owners will also move to terminate their agreements.","AGL, das die große Aluminiumschmelzerei mit seinem Loy Yang A Kraftwerk in Latrobe Valley beliefert, teilte mit, dass es davon ausgeht, dass drei weitere Besitzer ihre Verträge kündigen werden.","AGL, das das große Aluminiumhüttenwerk mit Strom aus seinem Kraftwerk Loy Yang A im Latrobe Valley versorgt, erklärte, es erwarte, dass die anderen drei Eigentümer ebenfalls ihre Verträge kündigen werden.",0.95,,2026-02-26T20:43:11.040255+00:00
404,"Fans of the Rio 2016 Olympics this week have gone wild for French cyclist Pauline Ferrand-Prevot, who has proven an impressive lookalike for the Duchess of Cambridge.","Fans der Olympiade 2016 in Rio sind diese Woche über die französische Radsportlerin Pauline Ferrand-Prevot außer Rand und Band geraten, die sich als beeindruckende Doppelgängerin der Herzogin von Cambridge erwiesen hat.","Die Fans der Olympischen Spiele in Rio 2016 sind diese Woche außer sich vor Begeisterung für die französische Radfahrerin Pauline Ferrand-Prévot, die sich als beeindruckende Doppelgängerin der Herzogin von Cambridge erwiesen hat.",0.92,,2026-02-26T20:43:14.010201+00:00
405,"From 1 October 2016, individuals and commercial and industrial enterprises from Welschenkahl, Neudorf, Reuth, Azendorf, Lopp, Lindenberg and Zultenberg will have to dig a little deeper.","Ab 1. Oktober 2016 werden die Bürger sowie die Gewerbe- und Industriebetriebe aus Welschenkahl, Neudorf, Reuth, Azendorf, Lopp, Lindenberg und Zultenberg tiefer in den Geldbeutel greifen müssen.","Ab dem 1. Oktober 2016 müssen Privatpersonen sowie gewerbliche und industrielle Unternehmen aus Welschenkahl, Neudorf, Reuth, Azendorf, Lopp, Lindenberg und Zultenberg etwas tiefer in die Tasche greifen.",0.92,,2026-02-26T20:43:16.921596+00:00
406,"This process, Mr. Schiff said, ""stalled the release of intelligence products,"" hurt morale among analysts and ""insufficiently accommodated dissenting views.""","Dieser Prozess, so Mr. Schiff, ""verzögerte die Veröffentlichung von nachrichtendienstlichen Berichten"", schädigte die Moral unter Analysten und ""gab übermäßig wenig Raum für abweichende Meinungen.""","Dieser Prozess, sagte Mr. Schiff, ""verzögerte die Veröffentlichung von Geheimdienstprodukten"", schadete der Moral der Analysten und ""berücksichtigte abweichende Auffassungen unzureichend"".",0.95,,2026-02-26T20:43:19.753594+00:00
407,"Volkswagen believes that the broad term ""guarantee"" could see customers returning to the workshop with motor damage six months after the modification - and being able to blame this on the new software, even if the damage had nothing at all to do with it.","Bei dem weiten Begriff ""Garantie"" sieht Volkswagen die Möglichkeit, dass Kunden zum Beispiel ein halbes Jahr nach der Umrüstung etwa mit einem Motorschaden in eine Werkstatt kommen - und dies auf die neue Software zurückführen könnten, auch wenn der Schaden damit nichts zu tun hat.","Volkswagen befürchtet, dass der weit gefasste Begriff „Garantie“ dazu führen könnte, dass Kunden sechs Monate nach der Modifikation mit Motorschäden in die Werkstatt zurückkehren und diese auf die neue Software zurückführen — selbst wenn die Schäden damit überhaupt nichts zu tun hätten.",0.98,,2026-02-26T20:43:22.501525+00:00
408,Woman run over on Swiss motorway in apparent suicide,Frau bei vermutlichem Selbstmord auf Schweizer Autobahn überfahren,Frau auf Schweizer Autobahn offenbar bei Selbstmord überfahren,0.9,,2026-02-26T20:43:25.141416+00:00
409,"Julius Nielsen, who has been studying the sharks, says record goes to a female thought to be between 272 and 512 years old and is five metres in length","Julius Nielsen, der Haie untersucht, sagt, dass der Rekord bei einem Weibchen lag, von dem ausgegangen wird, dass es zwischen 272 und 512 Jahre alt und fünf Meter lang ist","Julius Nielsen, der die Haie untersucht hat, sagt, der Rekord geht an ein Weibchen, das auf ein Alter zwischen 272 und 512 Jahren geschätzt wird und fünf Meter lang ist.",0.96,,2026-02-26T20:43:28.095027+00:00
410,"""Normally, criminals then task spammers with distribution,"" explains Wisniewski.","""Üblicherweise beauftragen die Kriminellen dann Spammer mit der Verbreitung"", erklärt Wisniewski.","„Normalerweise beauftragen Kriminelle dann Spammer mit der Verbreitung“, erklärt Wisniewski.",0.93,,2026-02-26T20:43:30.490635+00:00
411,"Rahman, it was said, ""ran his campaign on the basis that it was the religious duty of faithful Muslims to vote for him.""","Rahman soll ""seine Kampagne auf der Grundlage geführt haben, dass es die religöse Pflicht von Muslimen sei, ihn zu wählen.""","Es wurde gesagt, Rahman habe seinen Wahlkampf damit geführt, dass es die religiöse Pflicht treuer Muslime sei, für ihn zu stimmen.",0.92,,2026-02-26T20:43:32.945961+00:00
412,"Instead of toning things down for a general election audience, Mr. Trump has taken an even more caustic tone in recent days as his poll numbers have continued to tumble.","Anstatt den Ton für die Präsidentschaftswahlen zu entschärfen, hat Mr. Trump einen noch ätzenderen Ton angenommen, da seine Umfragewerte weiter zurückgegangen sind.","Anstatt seine Aussagen für ein allgemeines Wahlpublikum abzuschwächen, hat Herr Trump in den letzten Tagen einen noch schärferen Ton angeschlagen, während seine Umfragewerte weiterhin stetig sinken.",0.95,,2026-02-26T20:43:36.126871+00:00
413,Schmidt pointed out that the waste treatment plant at Azendorf needed to have its mechanical ventilation system replaced because of damage.,"Schmidt verwies darauf, dass in der Abwasseranlage Azendorf die mechanische Belüftungsanlage aufgrund eines Schadens ausgetauscht werden musste.","Schmidt wies darauf hin, dass die Abfallbehandlungsanlage in Azendorf aufgrund von Schäden ihre mechanische Lüftungsanlage ersetzen lassen musste.",0.96,,2026-02-26T20:43:38.732207+00:00
414,The Union and the SPD are consequently focusing more and more on the issue of security.,Union und SPD bringen sich beim Thema innere Sicherheit daher zunehmend in Stellung.,Die Union und die SPD konzentrieren sich folglich immer stärker auf die Frage der Sicherheit.,0.95,,2026-02-26T20:43:41.668512+00:00
415,"The ""Nima's"" association and Young Theatre are now planning a musical project.",Der Verein Nima's und das Junge Theater planen jetzt ein Musikprojekt.,Der Verein „Nima’s“ und das Junge Theater planen jetzt ein Musicalprojekt.,0.95,,2026-02-26T20:43:44.792018+00:00
416,The fee increases range from 48 to 67 percent.,Die Gebührenerhöhungen liegen zwischen 48 und 67 Prozent.,Die Gebührenerhöhungen reichen von 48 bis 67 Prozent.,0.99,,2026-02-26T20:43:47.201087+00:00
417,"""The time is right for us to move to the bank of brands, because underneath (we've been asking) how do we focus on making this a better bank for customers?"" said the chief executive.","""Es ist Zeit für uns, sich zur Bank der Marken zu entwickeln, denn wie konzentrieren wir uns im Inneren (wir haben gefragt) darauf, dies zu einer besseren Bank für Kunden zu machen?"" sagte der Vorstandschef.","„Die Zeit ist reif für uns, zur Marke der Banken überzugehen, denn darunter fragen wir uns: Wie konzentrieren wir uns darauf, diese Bank für die Kunden besser zu machen?“ sagte der Vorstandsvorsitzende.",0.12,,2026-02-26T20:43:49.910004+00:00
418,"For the American director Philip Wm. McKinley, ""West Side Story"" is bang up-to-date: ""This work is all about prejudice and fanaticism.""","Für den amerikanischen Regisseur Philip Wm. McKinley ist die ""West Side Story"" hochaktuell: ""In diesem Stück geht es um Vorurteile und Fanatismus.""",Für den amerikanischen Regisseur Philip Wm. McKinley ist „West Side Story“ hochaktuell: „Dieses Werk handelt ganz von Vorurteilen und Fanatismus.“,0.92,,2026-02-26T20:43:52.812389+00:00
419,"Anything less than heading back to her family's home in Spring, Texas, with a fistful of golds would be seen as a disappointment.","Nicht mit einer Handvoll Gold zurück zur Familie in Spring, Texas zurückkehren, wäre als Enttäuschung angesehen werden.","Alles andere als die Rückkehr zum Familienhaus in Spring, Texas, mit einer Handvoll Goldstücke würde als Enttäuschung angesehen werden.",0.92,,2026-02-26T20:43:55.741585+00:00
420,"Greenland sharks swim leisurely along the sea floor of the North Atlantic, covering an average of 1,220 metres in an hour.","Gemächlich schwimmt der Grönlandhai am Grund des Nordatlantiks entlang, in einer Stunde kommt er im Durchschnitt gerade 1.220 Meter weit.",Grönlandhaie schwimmen gemächlich entlang des Meeresbodens des Nordatlantiks und legen dabei durchschnittlich 1.220 Meter pro Stunde zurück.,0.99,,2026-02-26T20:43:58.565839+00:00
421,"Its handling is balanced, a good compromise between speed and comfort.","Das Fahrverhalten ist ausgewogen, ein guter Kompromiss zwischen Dynamik und Komfort.","Sein Handling ist ausgewogen, ein guter Kompromiss zwischen Fahrdynamik und Komfort.",0.95,,2026-02-26T20:44:00.899292+00:00
422,"And in fact, the archer became aware of the social media frenzy and admitted that he has been hearing that he looks like Leo since he was a kid.","Tatsächlich bekam der Bogenschütze den Wahnsinn in den sozialen Medien mit und gab zu, dass er bereits seit seiner Kindheit zu hören bekommt, dass er wie Leo aussieht.","Und tatsächlich wurde der Bogenschütze sich des Social-Media-Rummels bewusst und gab zu, dass er seit seiner Kindheit hört, er sehe aus wie Leo.",0.9,,2026-02-26T20:44:04.420113+00:00
423,"Bacon-egg-and-cheese sandwiches are on the menu, and toppings like capers and sautéed onions are available.",Auf der Speisekarte stehen Sandwiches mit Speck und Käse und es gibt Garnierungen wie Kapern und sautierte Zwiebeln.,"Speck‑Ei‑Käse‑Sandwiches stehen auf der Speisekarte, und Beläge wie Kapern und sautierte Zwiebeln sind erhältlich.",0.92,,2026-02-26T20:44:07.630211+00:00
424,"The actress prefers to spend her time at home in front of the television with her hair in a relaxed bun, eating Mexican food, the magazine reports.","Am liebsten verbringt die Schauspielerin nämlich ihre Zeit zuhause, vorm Fernseher mit lockerem Dutt und mexikanischem Essen, heißt es in dem Magazin.","Das Magazin berichtet, dass die Schauspielerin ihre Zeit lieber zu Hause vor dem Fernseher mit lockerem Dutt verbringt und mexikanisches Essen isst.",0.98,,2026-02-26T20:44:10.271945+00:00
425,"Despite sending athletes to compete, the United States has never won a medal in trampoline and did not have an athlete advance to the finals until 2012.","Obwohl die USA Athleten zum Wettkampf schickte, hat es noch nie eine Medaille im Trampolinspringen gewonnen und bis 2012 einen Athleten gehabt, der es bis zur Endrunde geschafft hat.","Trotz der Teilnahme von Athleten hat die Vereinigten Staaten noch nie eine Medaille im Trampolinturnen gewonnen und hatte bis 2012 keinen Athleten, der das Finale erreicht hat.",0.89,,2026-02-26T20:44:13.636560+00:00
426,He calls for the Press to be given greater access to council papers and decisions taken by unofficial committees or working groups.,"Er fordert, dass die Presse mehr Zugang zu Gemeindeunterlagen und Entscheidungen von nicht offiziellen Kommittees oder Arbeitsgruppen haben sollte.","Er fordert, der Presse stärkeren Zugang zu den Unterlagen des Rates sowie zu Entscheidungen zu gewähren, die von inoffiziellen Ausschüssen oder Arbeitsgruppen getroffen wurden.",0.95,,2026-02-26T20:44:17.117402+00:00
427,"Its infrastructure has improved drastically - there is even a new commuter train in the capital, Addis Ababa.",Seine Infrastruktur hat sich drastisch verbessert - es gibt einen neuen Pendlerzug in der Hauptstadt Addis Abeba.,Die Infrastruktur hat sich drastisch verbessert – es gibt sogar einen neuen Pendlerzug in der Hauptstadt Addis Abeba.,0.98,,2026-02-26T20:44:19.622381+00:00
428,"Liner, 31, and Ellis' daughter Maleah died at the scene.","Liner, 31, und Ellis Tochter Maleah verstarben noch vor Ort.","Liner, 31, und Ellis' Tochter Maleah starben noch am Unfallort.",0.65,,2026-02-26T20:44:22.195621+00:00
429,The £1.35bn project is now due to be complete by May 2017,"Das £ 1,35 Mrd. teure Projekt soll bis Mai 2017 fertiggestellt werden","Das 1,35-Milliarden-Pfund-Projekt soll nun bis Mai 2017 abgeschlossen sein.",0.92,,2026-02-26T20:44:24.784108+00:00
430,It is true that evolutionary biologists had long thought that Greenland sharks had been around for a very long time.,"Zwar vermutete der Evolutionsbiologe schon lange, dass Grönlandhaie steinalt werden.","Es stimmt, dass Evolutionsbiologen lange Zeit glaubten, Grönlandhaie seien schon sehr lange existierend gewesen.",0.62,,2026-02-26T20:44:27.350958+00:00
431,"If in doubt, Trump wants the state's role to be minor, and warns of how the state can damage the economy with taxes and regulations.","Trump will die im Zweifel eher klein halten und warnt davor, wie der Staat der Wirtschaft schaden kann - mit Steuern und Regulierungen.","Wenn er unsicher ist, will Trump, dass die Rolle des Staates gering ist, und er warnt davor, wie der Staat die Wirtschaft durch Steuern und Vorschriften schädigen kann.",0.89,,2026-02-26T20:44:29.982624+00:00
432,They did so just in time as Hindes emerged.,Sie taten dies rechtzeitig als Hindes auftauchte.,"Sie taten es gerade rechtzeitig, als Hindes auftauchte.",0.92,,2026-02-26T20:44:32.266272+00:00
433,"""Singing moves me - emotionally and physically,"" she describes.","""Singen bewegt mich - emotional und körperlich"", beschreibt sie.","„Singen bewegt mich – emotional und körperlich“, beschreibt sie.",0.9,,2026-02-26T20:44:34.572578+00:00
434,Garland is the chief judge for the U.S. Court of Appeals for the District of Columbia Circuit.,Garland ist der oberste Richter für das US Appellationsgericht für den District of Columbia.,Garland ist der Vorsitzende Richter des US-Berufungsgerichts für den District of Columbia Circuit.,0.45,,2026-02-26T20:44:38.422894+00:00
435,"The critiques on the Islamic State intelligence mirror disputes of more than a decade ago, when a Centcom intelligence analyst, Gregory Hooker, wrote a research paper saying that the administration of President George W. Bush, over many analysts"" objections, advocated a small force in Iraq and spent little time thinking about what would follow the 2003 invasion.","Die Kritik hinsichtlich der Geheiminformationen über den Islamischen Staat erinnern an Zwistigkeiten von vor mehr als zehn Jahren, als ein Centcom Analyst, Gregory Hooker, ein Schriftstück darüber verfasste, wie die damalige Regierung unter George W. Bush entgegen der Empfehlungen vieler Analysten nur eine kleine Besatzungstruppe im Irak vorsah und wenig Zeit darauf verwand, sich über die Folgen der Invasion von 2003 Gedanken zu machen.","Die Kritik an den Geheimdienstinformationen über den Islamischen Staat spiegelt Streitigkeiten von vor mehr als einem Jahrzehnt wider, als ein Geheimdienstanalyst des Centcom, Gregory Hooker, ein Forschungspapier verfasste, in dem er schrieb, die Regierung von Präsident George W. Bush habe — gegen den Willen vieler Analysten — eine kleine Truppe im Irak befürwortet und wenig Zeit damit verbracht, darüber nachzudenken, was auf die Invasion von 2003 folgen würde.",0.92,,2026-02-26T20:44:41.872012+00:00
436,The Portuguese air force said today the pilot had to fly low because of the conditions - thick fog and smoke from wildfires - which obscured his visibility,"Die portugiesischen Luftstreitkräfte gaben heute an, dass der Pilot aufgrund der Verhältnisse - starker Nebel und Brandrauch - so tief fliegen musste, was seine Sicht einschränkte","Die portugiesische Luftwaffe sagte heute, der Pilot habe wegen der Bedingungen – dichtem Nebel und Rauch von Waldbränden –, die seine Sicht behinderten, tief fliegen müssen.",0.95,,2026-02-26T20:44:44.617818+00:00
437,Demonstrators demanding political change in Ethiopia have been met with violent resistance by the government.,"Demonstranten, die politische Veränderungen in Äthiopien fordern, stießen auf gewalttätigen Widerstand der Regierung.","Demonstranten, die politische Veränderungen in Äthiopien fordern, sind von der Regierung mit gewaltsamem Widerstand konfrontiert worden.",0.9,,2026-02-26T20:44:47.382834+00:00
438,"It would be ""impossible"" for them to bear these costs ""on a permanent basis, from a business perspective"".","Sie allein zu tragen, sei ""betriebswirtschaftlich dauerhaft nicht möglich"".","Es wäre aus geschäftlicher Sicht für sie „unmöglich“, diese Kosten „dauerhaft zu tragen“.",0.92,,2026-02-26T20:44:49.577831+00:00
439,We had to work through the night at minus 17 degrees to ensure the locality would be supplied with water.,"Hier mussten wird bei minus 17 Grad die ganze Nacht hindurch arbeiten, damit die Ortschaften mit Wasser versorgt werden konnten.","Wir mussten die ganze Nacht über bei minus 17 Grad arbeiten, um sicherzustellen, dass die Ortschaft mit Wasser versorgt wird.",0.93,,2026-02-26T20:44:52.172844+00:00
440,"In terms of constitutional protection, potential contact of this kind only becomes relevant from a certain point, he says.",Für den Verfassungsschutz seien mögliche Kontakte dieser Art erst ab einem gewissen Punkt relevant.,"Was den verfassungsrechtlichen Schutz angeht, so wird ein solcher potenzieller Kontakt seiner Ansicht nach erst ab einem bestimmten Zeitpunkt relevant.",0.94,,2026-02-26T20:44:54.566256+00:00
441,"When powered up, the manufacturer says that any car with a trailer coupling can move the trailer.",Im hochgefahrenen Zustand bewegen kann man den Anhänger laut Hersteller mit jedem Auto mit Anhängerkupplung.,"Der Hersteller sagt, dass beim Einschalten jedes Auto mit einer Anhängerkupplung den Anhänger bewegen kann.",0.34,,2026-02-26T20:44:57.062378+00:00
442,"Stacks of big-race winners, including his famous 1996 'Magnificent Seven' at Ascot, but he also survived a plane crash and served a drugs ban.","Eine ganze Reihe an Großturniergewinnen, einschließlich seiner berühmten ""Glorreichen Sieben"" 1996 in Ascot, aber er überlebte auch einen Flugzeugabsturz und erhielt ein Drogenverbot.","Reihen von großen Rennerfolgen, darunter sein berühmtes ‚Magnificent Seven‘ von 1996 in Ascot, aber er überlebte auch einen Flugzeugabsturz und erhielt eine Dopingsperre.",0.88,,2026-02-26T20:45:00.026439+00:00
443,But in St. Petersburg came the official message that it's time to move on.,"Aber in St.Petersburg lautete die offizielle Botschaft, dass es Zeit sei, nach vorne zu blicken.","Aber in St. Petersburg kam die offizielle Nachricht, dass es Zeit ist weiterzuziehen.",0.92,,2026-02-26T20:45:02.584587+00:00
444,"She hasn't lost an all-around competition since the summer of 2013, a winning streak that should go for as long as Biles wants it to.","Sie hat seit dem Sommer 2013 keinen Mehrkampfwettbewerb mehr verloren, eine Siegesserie, die so lange anhalten wird, wie es Biles wünscht.","Sie hat seit dem Sommer 2013 keinen Mehrkampf mehr verloren — eine Siegesserie, die so lange andauern sollte, wie Biles es will.",0.95,,2026-02-26T20:45:05.055239+00:00
445,"Being able to show yourself that by practising for a long time, you can improve and grow - this experience gives you strength.","Sich selbst zu zeigen: Wenn ich lange für etwas übe, werde ich besser und wachse über mich hinaus - diese Erfahrung stärkt.","Sich selbst zeigen zu können, dass man durch langes Üben besser werden und wachsen kann – diese Erfahrung gibt einem Kraft.",0.92,,2026-02-26T20:45:07.507964+00:00
446,Scientists have previously suggested that Venus' slow rotation rate is explained by its thick atmosphere.,"Wissenschaftler haben zuvor darauf hingedeutet, dass die langsame Umdrehung der Venus durch ihre dichte Atmosphäre erklärt werden könnte.","Wissenschaftler haben zuvor vorgeschlagen, dass die langsame Rotationsgeschwindigkeit der Venus durch ihre dichte Atmosphäre erklärt wird.",0.95,,2026-02-26T20:45:09.956489+00:00
447,"Before you rush to litter the comments section with gnarly insults under the pseudonym NotAllLonelyMiddleAgedMen, this statement derives from actual data.","Bevor Sie zum Kommentarteil eilen, um ihn unter dem Pseudonym NichtAlleEinsamenMännerMittlerenAlters mit rauen Beleidigungen zu übersäen, diese Aussage leitet sich von aktuellen Daten ab.",Bevor Sie hastig die Kommentarspalte mit beißenden Beleidigungen unter dem Pseudonym NotAllLonelyMiddleAgedMen übersäen: Diese Aussage beruht auf tatsächlichen Daten.,0.89,,2026-02-26T20:45:12.516913+00:00
448,"Inflation in Bulgaria was 1% on a monthly basis in July, national statistics show.","Nationale Statistiken zeigen, dass die Inflation in Bulgarien im Juli 1 % auf einer monatlichen Basis betrug.","Die Inflation in Bulgarien lag im Juli auf Monatsbasis bei 1 %, wie die nationalen Statistikbehörden zeigen.",0.96,,2026-02-26T20:45:15.365410+00:00
449,"This is not ""employment therapy"".","Das sei ""keine Beschäftigungstherapie"".","Das ist keine ""Beschäftigungstherapie"".",0.97,,2026-02-26T20:45:17.784790+00:00
450,"On Thursday, Trump's special counsel, Michael Cohen, told CNN he would not allow Trump to release them until the audits are complete.","Am Donnerstag sagte Michael Cohen, Trumps Sonderberater, zu CNN, dass er Trump nicht erlauben würden, etwas zu veröffentlichen bevor die Steuerprüfungen nicht abgeschlossen sind.","Am Donnerstag sagte Trumps Sonderberater Michael Cohen gegenüber CNN, er werde Trump nicht erlauben, sie freizugeben, bis die Prüfungen abgeschlossen sind.",0.93,,2026-02-26T20:45:20.884934+00:00
451,I can't do this.,Ich schaffe das nicht.,Das kann ich nicht tun.,0.95,,2026-02-26T20:45:23.765928+00:00
452,"And as a generator that wouldn't be good for us,"" he said.","Und für uns als Stromerzeuger wäre das nicht gut,"" sagte er.","„Und als Generator wäre das nicht gut für uns“, sagte er.",0.98,,2026-02-26T20:45:26.029122+00:00
453,Britain and the United States will meet on Saturday in the last game of the first round.,Großbritannien und die Vereinigten Staaten werden am Samstag im letzten Spiel der ersten Runde aufeinandertreffen.,Großbritannien und die Vereinigten Staaten treffen sich am Samstag im letzten Spiel der ersten Runde.,0.9,,2026-02-26T20:45:28.666650+00:00
454,So full-time and volunteer staff have to keep an eye open for jobs in the town and across the region.,Also müssen Haupt- und Ehrenamtliche vor Ort und in der Region nach Tätigkeiten Ausschau halten.,Voll- und ehrenamtliches Personal muss in der Stadt und in der Region nach Stellenangeboten Ausschau halten.,0.96,,2026-02-26T20:45:31.269002+00:00
455,"J. Albert Göhner, owner of the Steakhouse (previously Krone), expressed himself clearly.","J. Albert Göhner, Inhaber des Steakhouse, vormals Krone, findet deutliche Worte.","J. Albert Göhner, Inhaber des Steakhouse (ehemals Krone), äußerte sich deutlich.",0.9,,2026-02-26T20:45:35.031815+00:00
456,The victim was lying on the motorway in the middle of the night.,Das Opfer lag mitten in der Nacht auf der Autobahn.,Das Opfer lag mitten in der Nacht auf der Autobahn.,0.95,,2026-02-26T20:45:37.163522+00:00
457,"On this summer afternoon, the street seemed peaceful: parents were out walking with their children, people were sitting on their houses' steps in the sunshine, other people were chatting in front of the off-licence.","An diesem Sommernachmittag wirkt die Straße friedlich: Eltern gehen mit Kindern spazieren, Leute sitzen auf dem Bürgersteig vor den Häusern in der Sonne, andere unterhalten sich vorm Späti.","An diesem Sommernachmittag wirkte die Straße friedlich: Eltern gingen mit ihren Kindern spazieren, Menschen saßen im Sonnenschein auf den Stufen ihrer Häuser, andere unterhielten sich vor dem Spirituosengeschäft.",0.92,,2026-02-26T20:45:39.879846+00:00
458,Team GB have come to rely on its mighty track cycling squad to take ownership of the middle period of an Olympic Games and deliver a host of medals.,"Das GB Team verlässt sich auf sein starkes Bahnradteam, um die mittlere Periode der Olympischen Spiele zu dominieren und eine Schar an Medaillen zu holen.","Team GB hat sich darauf verlassen, dass seine mächtige Bahnradmannschaft die Mitte der Olympischen Spiele übernimmt und eine Vielzahl von Medaillen liefert.",0.58,,2026-02-26T20:45:42.617618+00:00
459,Detusche Post's electric truck in action.,Ein Elektro-Zustellfahrzeug der Deutschen Post in Aktion.,Die Elektro-Lkw der Deutschen Post im Einsatz.,0.95,,2026-02-26T20:45:45.016211+00:00
460,"Glover has a wedding to attend next month, her own to television adventurer Steve Backshall.","Glover muss nächste Woche auf einer Hochzeit erscheinen, ihrer eigenen mit dem TV-Abenteurer Steve Backshall.","Glover hat nächsten Monat eine Hochzeit zu besuchen, ihre eigene mit dem Fernsehabenteurer Steve Backshall.",0.45,,2026-02-26T20:45:47.485116+00:00
461,"""To be honest, I don't really give a damn about things like that.""","""Ehrlich gesagt, sind mir diese Dinge eher schnuppe.""","Um ehrlich zu sein, ist mir so etwas wirklich völlig egal.",0.95,,2026-02-26T20:45:49.779794+00:00
462,"Volkswagen itself does not use the term ""guarantee"", as has been mentioned in corporate circles.","Volkswagen selbst verwendet den Begriff ""Garantie"" aber nicht, wie es in Unternehmenskreisen hieß.","Volkswagen selbst verwendet den Begriff „Garantie“ nicht, wie in Unternehmenskreisen erwähnt wurde.",0.84,,2026-02-26T20:45:52.559877+00:00
463,Olympics: Brazen cheating in doping tests,Olympia: Dreister Betrug bei Doping-Test,Olympische Spiele: Dreistes Betrügen bei Dopingtests,0.95,,2026-02-26T20:45:54.967991+00:00
464,"The reason for this is house 94: At first, it was occupied by squatters, then the inhabitants had rental contracts, but some rooms on the ground floor are still occupied by squatters and used for events.","Grund ist das Haus mit der Nummer 94: Einst war es besetzt, mittlerweile haben die Bewohner Mietverträge, im Erdgeschoss sind jedoch noch Räume besetzt und werden für Veranstaltungen genutzt.","Der Grund dafür ist Haus 94: Zuerst war es von Besetzern bewohnt, dann hatten die Bewohner Mietverträge, aber einige Räume im Erdgeschoss sind immer noch von Besetzern belegt und werden für Veranstaltungen genutzt.",0.96,,2026-02-26T20:45:59.032026+00:00
465,"Some alleged that the Kempinski hotel simply ""caved in"" to the alleged demands of Arabic customers.","Manche unterstellten dem Kempinski Hotel, dass es den angeblichen Aufforderungen arabischer Gäste ""nachgegeben hätte"".","Einige behaupteten, das Kempinski-Hotel habe sich einfach den angeblichen Forderungen arabischer Gäste gebeugt.",0.82,,2026-02-26T20:46:03.013557+00:00
466,Helen Glover and Heather Stanning haven't lost a race in five years.,Helena Glover und Heather Stanning haben in den letzten fünf Jahren kein Rennen verloren.,Helen Glover und Heather Stanning haben seit fünf Jahren kein Rennen mehr verloren.,0.98,,2026-02-26T20:46:05.840834+00:00
467,"""If you don't change your tune and praise Erdogan, your suitcase is basically packed,"" said the President of the Gülen-supporting Dialogue and World Foundation, Ercan Karakoyun, to ""Die Welt"" newspaper.","""Wer sich nicht anpasst und Erdogan lobt, sitzt auf gepackten Koffern, übrigens auch die Kemalisten und Säkularen"", sagte Ercan Karakoyun, Vorsitzender der Gülen-nahen Stiftung Dialog und Bildung, der ""Welt"".","„Wenn Sie Ihre Tonart nicht ändern und Erdogan loben, ist Ihr Koffer im Grunde gepackt“, sagte der Präsident der gülenfreundlichen Dialogue and World Foundation, Ercan Karakoyun, gegenüber der Zeitung „Die Welt“.}",0.59,,2026-02-26T20:46:09.053345+00:00
468,"Children and carers cooked their own favourite meals, such as mini German spätzle dumplings in a sour sauce, traditional Seebronner Pfännle and Iselshauser Bloff, English breakfast, and Tübingen-style bolognese.","Kulinarisch wurden Kinder und Betreuer mit deren selbst zubereiteten Leibspeisen wie den Sauren Spätzle, dem Seebronner Pfännle, Iselshauser-Bloff, dem Englischen-Breakfast und Tübinger Bolognese verwöhnt.","Kinder und Betreuer kochten ihre Lieblingsgerichte selbst, wie kleine deutsche Spätzle-Knödel in einer Sauerrahmsoße, das traditionelle Seebronner Pfännle und Iselshauser Bloff, ein englisches Frühstück und eine Tübinger Bolognese.",0.92,,2026-02-26T20:46:13.990663+00:00
469,He'd go before work and order the same thing without fail.,Er ging dort vor der Arbeit und bestellte unweigerlich immer Dasselbe.,Vor der Arbeit ging er immer und bestellte ohne Ausnahme dasselbe.,0.92,,2026-02-26T20:46:16.405100+00:00
470,"The family have lived in the house for 20 years, with police regularly called to the property","Die Familie lebte in dem Haus, zu dem die Polizei in regelmäßigen Abständen gerufen wurde, 20 Jahre lang","Die Familie lebt seit 20 Jahren in dem Haus, wobei die Polizei regelmäßig zum Grundstück gerufen wird.",0.95,,2026-02-26T20:46:18.981002+00:00
471,The fire brigade freed the passengers.,Die Feuerwehr befreite die Insassen.,Die Feuerwehr befreite die Passagiere.,0.95,,2026-02-26T20:46:21.041810+00:00
