provider,model_id,id,src,ref,hyp,conf,parse_warnings,timestamp_utc,latency_translate_s,latency_conf_s,input_tokens,output_tokens
openai,gpt-5-mini,284,"Teams of women cooked for male farmworkers, and fresh-baked pie was served at breakfast, lunch and dinner.","Mannschaften von Frauen kochten für männliche Feldarbeiter und es wurde frisch gebackene Pastete zum Frühstück, Mittagessen und Abendessen serviert.","Teams von Frauen kochten für männliche Landarbeiter, und frisch gebackener Kuchen wurde zum Frühstück, Mittag- und Abendessen serviert.",0.9,,2026-02-26T20:37:43.989461+00:00,1.4022996425628662,1.6232268810272217,269,76
openai,gpt-5-mini,285,"All the way along his trip through Europe, Mr Wright spoke to doctors and medical professionals about boosting gut bacteria and about his own health.",Auf seiner Reise durch Europa sprach Herr Wright mit Ärzten und medizinischen Fachkräften über die Förderung von Darmbakterien sowie über seine eigene Gesundheit.,Während seiner gesamten Reise durch Europa sprach Mr. Wright mit Ärzten und medizinischem Fachpersonal über die Förderung der Darmbakterien und über seine eigene Gesundheit.,0.98,,2026-02-26T20:37:47.270318+00:00,1.6593952178955078,1.6211655139923096,280,79
openai,gpt-5-mini,286,Now the former DSV athlete Markus Deibler has come forward on Facebook to defend his ex-teammates from criticism.,Nun hat sich der ehemalige DSV-Athlet Markus Deibler via Facebook schützende vor seine in der Kritik stehenden Ex-Teamkollegen gestellt.,"Nun hat sich der ehemalige DSV-Schwimmer Markus Deibler auf Facebook zu Wort gemeldet, um seine Ex-Teamkollegen gegen Kritik zu verteidigen.",0.93,,2026-02-26T20:37:50.551799+00:00,2.1555564403533936,1.1252822875976562,278,81
openai,gpt-5-mini,287,"Many of those suspected of carrying out the attacks on asylum centers were not viewed as criminals, politically motivated perpetrators or members of the far-right scene.","Viele der Tatverdächtigen bei Attacken auf Asylunterkünfte seien vorher nicht als Kriminelle, politisch motivierte Straftäter oder Anhänger der rechten Szene bekannt gewesen.","Viele derjenigen, die verdächtigt wurden, die Angriffe auf Asylunterkünfte verübt zu haben, wurden nicht als Kriminelle, politisch motivierte Täter oder Mitglieder der rechtsextremen Szene angesehen.",0.92,,2026-02-26T20:37:53.234008+00:00,1.6016290187835693,1.0799477100372314,298,93
openai,gpt-5-mini,288,"""It's occurring within a residential area in front of a home,"" Howard said to CBS affiliate KPHO earlier this month.","""Es geschieht in einer Wohngegend vor einem Haus,"" teilte Howard der KHPO, einer Tochtergesellschaft von CBS, Anfang des Monats mit.","„Es geschieht in einem Wohngebiet vor einem Haus“, sagte Howard Anfang dieses Monats gegenüber dem CBS-Sender KPHO.",0.96,,2026-02-26T20:37:55.905782+00:00,1.4832994937896729,1.187791109085083,270,73
openai,gpt-5-mini,289,"The hunter and the wolf: U.S. Men's Archery Team member Brady Ellison, left, has been compared to Leonardo DiCaprio since he was a kid","Der Jäger und der Wolf: Mannschaftsmitglied der US-Mannschaft im Bogenschießen Brady Ellison, links, wird seit seiner Kindheit mit Leonardo DiCaprio verglichen","Der Jäger und der Wolf: Brady Ellison, Mitglied des US-amerikanischen Herren-Bogenschießteams (links), wird seit seiner Kindheit mit Leonardo DiCaprio verglichen.",0.9,,2026-02-26T20:37:58.757047+00:00,1.6332440376281738,1.217395544052124,299,85
openai,gpt-5-mini,290,"The boot is easy to load, but the load height of 650 mm is a bit higher than it is in the Peugeot 2008, which is a comparable model.","Der Kofferraum lässt sich gut beladen, allerdings ist die Ladehöhe mit 650 mm etwas höher als beim vergleichbaren Peugeot 2008.","Der Kofferraum lässt sich leicht beladen, aber die Ladekante von 650 mm ist etwas höher als beim Peugeot 2008, einem vergleichbaren Modell.",0.98,,2026-02-26T20:38:01.706865+00:00,1.6056921482086182,1.343442440032959,298,81
openai,gpt-5-mini,291,"That's what the prosecutor must determine,"" said Hofstetter.","Das ist etwas, was der Staatsanwalt entscheiden muss,"" sagte Hofstetter.",Das muss der Staatsanwalt feststellen,0.78,,2026-02-26T20:38:04.098623+00:00,1.3192360401153564,1.071866512298584,225,69
openai,gpt-5-mini,292,"The case is Bordini v. Donald J. Trump For President Inc., 16-CS-14300, General Court of Justice, Superior Court Division County of Mecklenburg (Charlotte).","Das Verfahren lautet Bordini v. Donald J. Trump For President Inc., 16-CS-14300, Oberstes Gericht, County of Mecklenburg (Charlotte).","Der Fall ist Bordini gegen Donald J. Trump For President Inc., 16-CS-14300, General Court of Justice, Superior Court Division, County of Mecklenburg (Charlotte).",0.95,,2026-02-26T20:38:06.936546+00:00,1.656496524810791,1.1808011531829834,302,83
openai,gpt-5-mini,293,Forecaster Alek Krautmann said both rivers could flood many houses in suburban areas near Baton Rouge.,"Der Metereologe Alek Krautmann sagt, dass beide Flüsse viele Häuser in den Vorortgegenden nahe Baton Rouge überschwemmen könnten.","Wettervorhersager Alek Krautmann sagte, beide Flüsse könnten in Vorstadtgebieten in der Nähe von Baton Rouge viele Häuser überfluten.",0.92,,2026-02-26T20:38:09.473086+00:00,1.4341235160827637,1.101787805557251,268,80
openai,gpt-5-mini,294,"That's younger people, not older ones, late teens who are just getting into it.","Das sind jüngere Leute, nicht ältere, die erst langsam reinkommen.","Das sind jüngere Leute, nicht ältere, späte Teenager, die gerade damit anfangen.",0.9,,2026-02-26T20:38:12.607700+00:00,1.0873749256134033,2.0466113090515137,247,66
openai,gpt-5-mini,295,The exception is a bodyguard on the door.,Die Ausnahme ist ein Wachmann vor der Tür.,Die Ausnahme ist ein Türsteher an der Tür.,0.25,,2026-02-26T20:38:14.673595+00:00,1.074981689453125,0.9903066158294678,225,58
openai,gpt-5-mini,296,"Her refugee policies, her ""we can manage it"" have accelerated the rise of the far-right, he believes - which will probably cost him his job.","Ihre Flüchtlingspolitik, ihr ""Wir schaffen das"" habe den Aufstieg der Rechtspopulisten beschleunigt, was ihn jetzt vermutlich das schöne Amt kosten wird.","Er ist der Meinung, dass ihre Flüchtlingspolitik, ihr ‚wir schaffen das‘, den Aufstieg der Rechten beschleunigt hat – was ihn vermutlich seinen Job kosten wird.",0.92,,2026-02-26T20:38:17.268096+00:00,1.4665718078613281,1.1273870468139648,293,84
openai,gpt-5-mini,297,Soon the company will start retailing the vehicle.,In Kürze will der Konzern den Handel mit dem Transporter starten.,"Bald wird das Unternehmen beginnen, das Fahrzeug im Einzelhandel zu verkaufen.",0.86,,2026-02-26T20:38:20.305392+00:00,1.3608591556549072,1.6757965087890625,228,62
openai,gpt-5-mini,298,"From this, trampoline offers a respite.",Davon bietet das Trampolin eine Atempause.,Davon aus bietet das Trampolin eine Erholung.,0.45,,2026-02-26T20:38:22.794229+00:00,1.3125972747802734,1.1756205558776855,222,59
openai,gpt-5-mini,299,"Hoy watched on from his position as a BBC pundit and caught the eye of Skinner, Kenny and Hindes when they stepped on to the podium.","Hoy sah von seiner Position als BBC-Experte aus zu und fiel Skinner, Kenny und Hindes auf, als diese auf das Podest stiegen.","Hoy beobachtete von seiner Position als BBC-Experte und erregte die Aufmerksamkeit von Skinner, Kenny und Hindes, als sie das Podium betraten.",0.95,,2026-02-26T20:38:25.327858+00:00,1.477088212966919,1.055924892425537,291,82
openai,gpt-5-mini,300,This led to some lorries hurtling through residential areas.,"Was dazu führte, dass sich mancher Lkw in Wohngebieten verfranste.","Dies führte dazu, dass einige Lastwagen durch Wohngebiete rasteten.",0.92,,2026-02-26T20:38:27.687948+00:00,1.1434309482574463,1.2157549858093262,233,62
openai,gpt-5-mini,301,And teammate Aly Raisman earned silver.,Mannschaftmitglied Aly Raisman gewann Silber.,Und Teamkollegin Aly Raisman gewann Silber.,0.98,,2026-02-26T20:38:30.324182+00:00,1.6269607543945312,1.008648157119751,221,58
openai,gpt-5-mini,302,"The revelation of its cover star is so hotly anticipated that, in the past two years, pictures of the magazine have been leaked before the official announcement.","Die Enthüllung seines Coverstars wird so sehnsüchtig erwartet, dass in den letzten zwei Jahren Bilder der Zeitschrift noch vor der offiziellen Bekanntgabe durchsickerten.","Die Enthüllung ihres Coverstars wird so sehnsüchtig erwartet, dass in den vergangenen zwei Jahren Bilder des Magazins vor der offiziellen Ankündigung durchgesickert sind.",0.92,,2026-02-26T20:38:32.911820+00:00,1.5265350341796875,1.0604727268218994,294,85
openai,gpt-5-mini,303,"Bodies protecting the constitution across nine federal states - Bremen, Bavarian, Hesse, Berlin, Baden-Württemberg, North Rhine-Westphalia, Lower Saxony, Saxony and Thuringia - already have the ""Identitäre"" under observation.","Verfassungsschützer in neun Bundesländern - Bremen, Bayern, Hessen, Berlin, Baden-Württemberg, NRW, Niedersachsen, Sachsen und Thüringen - beobachten die ""Identitären"" bereits.","In neun Bundesländern – Bremen, Bayern, Hessen, Berlin, Baden-Württemberg, Nordrhein-Westfalen, Niedersachsen, Sachsen und Thüringen – stehen die ""Identitären"" bereits unter Beobachtung durch verfassungs­schutzbehördliche Stellen.",0.95,,2026-02-26T20:38:35.766524+00:00,1.8569910526275635,0.9971129894256592,343,96
openai,gpt-5-mini,304,"He blamed false reports on his candidacy, once again giving the media a dressing-down, as he is known to do.","Schuld seien falsche Berichte über seine Kandidatur, nahm er wieder seine bekannte Medienschelte auf.","Er machte falsche Berichte über seine Kandidatur verantwortlich und tadelte erneut die Medien, wie er dafür bekannt ist.",0.92,,2026-02-26T20:38:38.553486+00:00,1.521219253540039,1.2654054164886475,269,71
openai,gpt-5-mini,305,"""I cannot put 4000 euros aside for every million.""","""Ich kann nicht für jede Million 4000 Euro hinlegen.""",Ich kann nicht für jede Million 4000 Euro beiseitelegen.,0.93,,2026-02-26T20:38:40.737280+00:00,1.093447208404541,1.0897183418273926,235,62
openai,gpt-5-mini,306,This is shown by Robel Kiros Habte's brave performance at the summer games in Rio de Janeiro.,Das zeigt der mutige Auftritt von Robel Kiros Habte bei den Sommerspielen in Rio de Janeiro.,Dies zeigt sich durch Robel Kiros Habtes mutige Leistung bei den Sommerspielen in Rio de Janeiro.,0.92,,2026-02-26T20:38:43.391813+00:00,1.5045008659362793,1.1494402885437012,262,71
openai,gpt-5-mini,307,"""We're in a good place right now,"" Parnham said, but just how good it is will depend on the result of Saturday's game.","""Wir sind in einer guten Position"" sagte Parnham, aber wie gut wird vom Ergebnis des nächsten Spiels am Samstag abhängen.","„Wir stehen gerade an einem guten Punkt“, sagte Parnham, aber wie gut das wirklich ist, wird vom Ergebnis des Spiels am Samstag abhängen.",0.95,,2026-02-26T20:38:46.544521+00:00,2.0852513313293457,1.0668127536773682,285,78
openai,gpt-5-mini,308,"To prevent it from simply being stolen, it sinks down when measuring, making its wheels disappear into the armoured, bullet-proof exterior.","Damit er nicht einfach geklaut wird, ist er im Messbetrieb abgesenkt, so dass die Räder in der gepanzerten und übrigens auch schusssicheren Außenhülle verschwinden.","Damit es nicht einfach gestohlen werden kann, sinkt es beim Messen ab, wodurch seine Räder in die gepanzerte, kugelsichere Außenhülle verschwinden.",0.95,,2026-02-26T20:38:49.464624+00:00,1.6467316150665283,1.272761344909668,287,86
openai,gpt-5-mini,309,The police helicopter flew above various areas for about an hour - without success.,Der Polizeihubschrauber flog etwa eine Stunde lang verschiedene Gebiete ab - erfolglos.,Der Polizeihubschrauber flog etwa eine Stunde lang über verschiedene Gebiete – ohne Erfolg.,0.98,,2026-02-26T20:38:51.758065+00:00,1.2381670475006104,1.0548169612884521,244,67
openai,gpt-5-mini,310,This means that the heat lost per gram of a mouse is much bigger than that lost per gram of an elephant.,Der Wärmeverlust von einem Gramm Maus ist daher viel größer als bei einem Gramm Elefant.,"Das bedeutet, dass die pro Gramm verlorene Wärme bei einer Maus viel größer ist als die pro Gramm verlorene Wärme bei einem Elefanten.",0.86,,2026-02-26T20:38:54.824478+00:00,1.7970547676086426,1.268739938735962,269,76
openai,gpt-5-mini,311,"He mocked the ""poor, pathetic"" television pundits who try to figure him out and said, ""They can't!""","Er verhöhnte die ""armen, jämmerlichen"" Fernsehexperten, die versuchen ihn zu verstehen und sagte, ""Sie können es nicht!"".","Er verspottete die „armen, erbärmlichen“ Fernsehkommentatoren, die versuchen, ihn zu durchschauen, und sagte: „Das können sie nicht!“",0.96,,2026-02-26T20:38:57.566178+00:00,1.5555319786071777,1.185549020767212,278,83
openai,gpt-5-mini,312,"The company is planning to use its own factories to build up to 10,000 vehicles per year, per level.",In der posteigenen Fabrikation plane das Unternehmen den Bau von bis zu 10.000 Autos pro Jahr und Schicht.,"Das Unternehmen plant, seine eigenen Fabriken zu nutzen, um bis zu 10.000 Fahrzeuge pro Jahr und pro Ebene zu produzieren.",0.62,,2026-02-26T20:39:00.098420+00:00,1.547694206237793,0.9839315414428711,270,75
openai,gpt-5-mini,313,"They can impact in various different ways: You could be exhausted, tired, poorly rested, suffer from difficulties concentrating and staying alert, be irritable, have mood swings or physical complains such as stomach ache or headaches.","Die Beeinträchtigung kann ganz unterschiedlich aussehen: Man ist abgeschlagen, müde, unausgeschlafen, hat Schwierigkeiten mit der Aufmerksamkeit und der Konzentration, ist leicht reizbar, hat Stimmungsschwankungen oder körperliche Beschwerden wie Magen- oder Kopfschmerzen.","Sie können sich auf verschiedene Weise auswirken: Sie könnten erschöpft, müde oder schlecht ausgeruht sein, Konzentrations- und Wachsamkeitsprobleme haben, gereizt sein, Stimmungsschwankungen oder körperliche Beschwerden wie Bauchschmerzen oder Kopfschmerzen haben.",0.91,,2026-02-26T20:39:02.946685+00:00,1.7561695575714111,1.0914933681488037,341,108
openai,gpt-5-mini,314,"It's easy to listen to music by a computer or another way, but the beauty of vinyl is ..."" she drifts off into a lovestruck sigh.","Es ist leicht Musik von einem Computer oder auf andere Art und Weise zu hören, aber die Schönheit von Platten ist..."" sie treibt mit einem verliebten Seufzer ab.","Es ist einfach, Musik von einem Computer oder auf andere Weise zu hören, aber die Schönheit von Vinyl ist …“ sie verstummt und seufzt verliebt.",0.92,,2026-02-26T20:39:05.870091+00:00,1.8546969890594482,1.0680665969848633,288,81
openai,gpt-5-mini,315,This is the moment terrified tourists start to panic as a low-flying jet swooped down over a packed beach.,"Dies war der Moment, in dem verängstigte Touristen anfangen in Panik zu geraten, nachdem ein tieffliegender Jet über einen vollen Strand hinabstürzt.","Dies ist der Moment, in dem verängstigte Touristen in Panik geraten, als ein tief fliegendes Jetflugzeug über einen überfüllten Strand hinabstürzte.",0.62,,2026-02-26T20:39:08.735337+00:00,1.625568151473999,1.2389931678771973,279,86
openai,gpt-5-mini,316,"But now, it has been judged right to let more national brands come to the fore.","Aber jetzt hat sie sich dazu entschieden, mehr nationale Marken in den Fokus zu rücken.","Aber inzwischen hat man es für richtig erachtet, mehr nationalen Marken den Vortritt zu lassen.",0.85,,2026-02-26T20:39:11.528157+00:00,1.390596628189087,1.4015955924987793,250,67
openai,gpt-5-mini,317,Hakan Sükür is a football legend in Turkey.,Hakan Sükür ist in der Türkei eine Fußball-Legende.,Hakan Şükür ist eine Fußballlegende in der Türkei.,0.98,,2026-02-26T20:39:13.936780+00:00,1.3058984279632568,1.1021740436553955,232,61
openai,gpt-5-mini,318,"He was considered a tactical genius, a man who could see around corners.","Er wurde als taktisches Genie angesehen, ein Mann, der um Ecken denken konnte.","Man hielt ihn für ein taktisches Genie, einen Mann, der um die Ecke sehen konnte.",0.95,,2026-02-26T20:39:16.446011+00:00,1.329458236694336,1.1792185306549072,243,66
openai,gpt-5-mini,319,"For women fleeing a country on their own, sexual violence is almost part of daily life.","Sexuelle Gewalt gehört für Frauen, die alleine fliehen, fast schon zum Alltag.","Für Frauen, die allein aus einem Land fliehen, gehört sexuelle Gewalt fast zum Alltag.",0.93,,2026-02-26T20:39:18.770669+00:00,1.2345035076141357,1.0895285606384277,248,65
openai,gpt-5-mini,320,Holidaymakers rose to their feet as they became understandably concerned about the noise from the jet engines without being able to see at first what was coming their way through the clouds.,"Die Urlauber sprangen auf, als sie sich verständlicherweise anfingen, Sorgen über den Lärm der Düsentriebwerke zu machen, ohne zunächst zu sehen, was durch die Wolken auf sie zukam.","Die Urlauber sprangen auf, als sie wegen des Lärms der Düsenmotoren verständlicherweise besorgt wurden, ohne zunächst sehen zu können, was durch die Wolken auf sie zukam.",0.93,,2026-02-26T20:39:21.860405+00:00,2.0995678901672363,0.9896578788757324,303,88
openai,gpt-5-mini,321,They were all taken on board the inshore lifeboat and brought back to the lifeboat station,Sie kamen alle an Bord des Küstenrettungsboots und wurden zurück zur Rettungsstation gebracht,Sie wurden alle an Bord des Seenotrettungsboots an Land gebracht und zur Rettungsstation zurückgebracht.,0.32,,2026-02-26T20:39:24.285186+00:00,1.4557995796203613,0.9686508178710938,259,69
openai,gpt-5-mini,322,It was a first for the 58-year-old.,Für den 58-Jährigen war es eine Premiere.,Es war das erste Mal für den 58-Jährigen.,0.95,,2026-02-26T20:39:26.968654+00:00,1.233774185180664,1.4490833282470703,228,59
openai,gpt-5-mini,323,"Thus you are covering three pillars of health - movement, fresh air and sunshine, and fun.","Somit werden drei Säulen der Gesundheit abgedeckt - Bewegung, frische Luft und Sonnenschein sowie Spaß.","So deckst du also drei Säulen der Gesundheit ab – Bewegung, frische Luft und Sonnenschein sowie Spaß.",0.95,,2026-02-26T20:39:29.316534+00:00,1.145357608795166,1.2019543647766113,256,71
openai,gpt-5-mini,324,"No other street has been mentioned so often this year in connection with ""autonomous left-wing violence"".","Keine andere Straße wurde dieses Jahr so oft zusammen mit den Worten ""linksautonome Gewalt"" erwähnt.",Keine andere Straße wurde in diesem Jahr so oft im Zusammenhang mit „autonomer linksextremer Gewalt“ erwähnt.,0.98,,2026-02-26T20:39:32.032218+00:00,1.7157847881317139,0.9993391036987305,259,72
openai,gpt-5-mini,325,"They were looking for a manager with people skills and communication skills, combined with years of experience in social work - a real jack-of-all-trades.","Gesucht wurde eine Verwaltungsfachkraft mit einem Talent für Sprachen und Menschen, verbunden mit einer langjährigen Erfahrung im Bereich der Sozialarbeit, eben eine eierlegende Wollmilchsau.","Sie suchten einen Leiter mit Personal- und Kommunikationsfähigkeiten, kombiniert mit jahrelanger Erfahrung in der Sozialarbeit – einen echten Alleskönner.",0.98,,2026-02-26T20:39:35.056620+00:00,1.5889427661895752,1.4346990585327148,285,78
openai,gpt-5-mini,326,"It fights against ""multicultural madness"", ""uncontrolled mass immigration"" and ""the loss of national identity through foreigners"".","Sie wendet sich gegen ""Multikulti-Wahn"", ""unkontrollierte Massenzuwanderung"" und den ""Verlust der eigenen Identität durch Überfremdung"".","Er kämpft gegen den „multikulturellen Wahnsinn“, die „unkontrollierte Masseneinwanderung“ und den „Verlust der nationalen Identität durch Fremde“.",0.98,,2026-02-26T20:39:38.426013+00:00,1.9773266315460205,1.3915879726409912,282,88
openai,gpt-5-mini,327,"But the experiment, which has be made into a film called The Lickhiker's Guide to Inner Strength, threw up some surprising results.","Aber das Experiment, das unter dem Titel ""The Lickhiker's Guide to Inner Strength"" verfilmt wurde, brachte einige überraschende Ergebnisse ans Tageslicht.","Aber das Experiment, das zu einem Film mit dem Titel Der Anhalterführer zur inneren Stärke gemacht wurde, brachte einige überraschende Ergebnisse hervor.",0.31,,2026-02-26T20:39:40.829403+00:00,1.277472734451294,1.125260829925537,281,76
openai,gpt-5-mini,328,"After a few minutes, the horse decided it wanted to go home, and raced back to its feeding trough at full tilt.","Nach einigen Minuten erinnerten sich die Pferde an ihren Feierabend, sie jagten im schnellen Galopp nach Hause zu den Futtertrögen.","Nach ein paar Minuten beschloss das Pferd, es wolle nach Hause, und galoppierte mit vollem Satz zurück zu seiner Futterkrippe.",0.72,,2026-02-26T20:39:44.842136+00:00,2.8361165523529053,1.1759614944458008,275,78
openai,gpt-5-mini,329,"Ms Davidson, 33, who lives in the Kent town, said: 'How disgusting to think someone is going to take home knickers that another person has been wearing and they haven't been cleaned.'","Frau Davidson, 33, die in Kent lebt, sagte:""Wie widerlich zu denken, dass jemand Unterhosen mit nach Hause nehmen würde, die eine andere Person anhatte und die nicht gewaschen wurden.""","Frau Davidson, 33, die in der Stadt in Kent lebt, sagte: „Wie widerlich zu denken, dass jemand Unterhosen mit nach Hause nimmt, die eine andere Person getragen hat und die nicht gereinigt wurden.“",0.95,,2026-02-26T20:39:47.611565+00:00,1.6327903270721436,1.1360125541687012,321,95
openai,gpt-5-mini,330,"Busted: After a sample tested positive for doping, weightlifter Adrian Zielinksi from Poland is not allowed to compete in Rio.",Erwischt: Wegen eines positiven Dopingprobe darf Gewichtheber Adrian Zielinski aus Polen in Rio nicht starten.,"Überführt: Nachdem eine Probe positiv auf Doping getestet wurde, darf der Gewichtheber Adrian Zieliński aus Polen nicht in Rio antreten.",0.94,,2026-02-26T20:39:50.085915+00:00,1.4149141311645508,1.0587818622589111,279,76
openai,gpt-5-mini,331,"After several regional authorities had done so, the body charged with protecting the constitution across Germany has also put the group on a watchlist.",Nach mehreren Landesämtern haben auch die Verfassungsschützer im Bund die Gruppe unter Beobachtung gestellt.,"Nachdem mehrere regionale Behörden dies getan hatten, hat auch die für den Schutz der Verfassung in ganz Deutschland zuständige Stelle die Gruppe auf eine Beobachtungsliste gesetzt.",0.92,,2026-02-26T20:39:52.604076+00:00,1.370516300201416,1.1469740867614746,281,80
openai,gpt-5-mini,332,And the British trio won the duel for gold.,Und das britische Trio gewann das Duell mit Gold.,Und das britische Trio gewann das Duell um Gold.,0.98,,2026-02-26T20:39:54.833771+00:00,1.179136037826538,1.0498230457305908,226,59
openai,gpt-5-mini,333,A bomb explosion was also reported in Phuket early in the morning.,Auch von Phuket wurde in der Früh eine Bombenexplosion gemeldet.,In Phuket wurde auch früh morgens eine Bombenexplosion gemeldet.,0.99,,2026-02-26T20:39:57.342589+00:00,1.2766633033752441,1.2315316200256348,234,61
openai,gpt-5-mini,334,Representatives of junior doctors have called on their union to authorise fresh industrial action in their dispute about a new contract.,"Stellvertreter der Assistenzärzte haben ihre Gewerkschaft dazu aufgerufen, neue Arbeitskampfmaßnahmen bei ihren Streitigkeiten bezüglich eines neuen Vertrages zu genehmigen.","Vertreter der Assistenzärzte haben ihre Gewerkschaft aufgefordert, neue Arbeitskampfmaßnahmen in ihrem Streit über einen neuen Vertrag zu genehmigen.",0.94,,2026-02-26T20:39:59.901847+00:00,1.5004119873046875,1.0582268238067627,270,78
openai,gpt-5-mini,335,"Even when the government shuts down access to Facebook and Twitter, as it frequently does, especially during protests, many people are still able to communicate via internet proxies that mask where they are.","Selbst wenn die Regierung den Zugang zu Facebook und Twitter sperrt, was sie in regelmäßigen Abständen, vor allem bei Protesten, tut, können viele Leute noch immer über Internet-Proxies kommunizieren, die verbergen, wo sie sich aufhalten.","Selbst wenn die Regierung den Zugang zu Facebook und Twitter sperrt, wie sie es insbesondere während Protesten häufig tut, können viele Menschen dennoch über Internet-Proxys kommunizieren, die ihren Standort verschleiern.",0.94,,2026-02-26T20:40:04.042746+00:00,3.0724165439605713,1.067857027053833,310,90
openai,gpt-5-mini,336,"More than 6,500 people have been killed in the conflict so far.",In dem Konflikt wurden bereits mehr als 6500 Menschen getötet.,Bislang sind im Konflikt mehr als 6.500 Menschen getötet worden.,0.95,,2026-02-26T20:40:06.309903+00:00,1.20900559425354,1.0574698448181152,243,64
openai,gpt-5-mini,337,"Each one of those brands will stand for something quite different in their own communities, and our staff will work with customers under those brands.",Jede dieser Marken wird in ihren eigenen Gemeinden für etwas vollkommen anderes stehen und unsere Mitarbeiter werden unter diesen Marken mit den Kunden arbeiten.,"Jede dieser Marken wird in ihren jeweiligen Gemeinschaften für etwas ganz anderes stehen, und unsere Mitarbeiter werden mit Kunden unter diesen Marken zusammenarbeiten.",0.9,,2026-02-26T20:40:09.039530+00:00,1.6738166809082031,1.0550258159637451,275,75
openai,gpt-5-mini,338,"The advice that CDU candidate Kokert gave to his competitors is revealing: ""You have got to go where it hurts, or where the people are: village fetes, Golden Wedding anniversaries, you have to make use of every birthday party.""","Der Rat des CDU-Wahlkämpfers Kokert an seine Mitstreiter ist allerdings auch selbstentlarvend: ""Sie müssen dahin gehen, wo es wehtut, nämlich wo die Menschen sind: Dorffeste, Goldene Hochzeiten, jede Geburtstagsfeier muss genutzt werden"".","Der Rat, den CDU-Kandidat Kokert seinen Mitbewerbern gab, ist aufschlussreich: „Man muss dorthin gehen, wo es schmerzt, oder dorthin, wo die Leute sind: Dorfkirmessen, goldene Hochzeitsjubiläen, man muss jede Geburtstagsparty nutzen.“",0.95,,2026-02-26T20:40:12.426388+00:00,2.217627763748169,1.1685881614685059,359,114
openai,gpt-5-mini,339,Tourists in Portugal are left terrified as a low-flying military jet flies skims beach,"Touristen in Portugal in Panik versetzt, nachdem ein tieffliegender Militärjet Strand überfliegt","Touristen in Portugal sind entsetzt, als ein tief fliegendes Militärflugzeug knapp über den Strand fliegt.",0.9,,2026-02-26T20:40:14.972467+00:00,1.471060037612915,1.0741841793060303,256,72
openai,gpt-5-mini,340,"If he doesn't make it because of political correctness, that's ok, Trump said.","Falls es für ihn am Ende aus Gründen der politischen Korrektheit nicht reiche, sei das in Ordnung, sagte Trump.","Wenn er es wegen politischer Korrektheit nicht schafft, ist das in Ordnung, sagte Trump.",0.98,,2026-02-26T20:40:17.589673+00:00,1.5008857250213623,1.1157243251800537,247,68
openai,gpt-5-mini,341,"""I have no clue,"" she said.","""Ich habe keine Ahnung."" sagte sie.","„Ich habe keine Ahnung“, sagte sie.",0.94,,2026-02-26T20:40:20.461859+00:00,1.195336103439331,1.6762146949768066,221,56
openai,gpt-5-mini,342,"In addition, some key markets saw ""changed economic climates"", which led to fewer purchases.","Zudem habe es in einigen Kernmärkten durch ""veränderte wirtschaftliche Rahmenbedingungen"" eine Kaufzurückhaltung gegeben.","Darüber hinaus erlebten einige Schlüsselmärkte „veränderte wirtschaftliche Rahmenbedingungen“, was zu weniger Käufen führte.",0.92,,2026-02-26T20:40:24.356640+00:00,2.172684907913208,1.7214455604553223,257,75
openai,gpt-5-mini,343,"Interestingly, they have similar views on infrastructure.",Interessanterweise sind sich beide sehr nahe beim Thema Infrastruktur.,Interessanterweise haben sie ähnliche Ansichten zur Infrastruktur.,0.98,,2026-02-26T20:40:26.654422+00:00,1.2539448738098145,1.0431981086730957,223,58
openai,gpt-5-mini,344,The EEG levy of 20 percent is now only due when the generators in the steelworks are replaced.,"Erst wenn die Generatoren in den Stahlwerken ersetzt werden, falle eine EEG-Umlage von 20 Prozent an.","Die EEG-Umlage von 20 Prozent ist jetzt nur noch fällig, wenn die Generatoren im Stahlwerk ersetzt werden.",0.95,,2026-02-26T20:40:29.136956+00:00,1.352464199066162,1.1294453144073486,262,73
openai,gpt-5-mini,345,"Officials from the United States Central Command altered intelligence reports to portray a more optimistic picture of the war against the Islamic State in Iraq and Syria than events on the ground warranted, a congressional panel said in a report issued Thursday.","Militärangehörige des United States Central Command veränderten nachrichtendienstliche Informationen, um ein optimistischeres Bild des Krieges gegen den sog. Islamischen Staat im Irak und in Syrien zu zeichnen als es die tatsächlichen Zustände vor Ort erlaubt hätten, meldete ein Untersuchungsausschuss des Kongresses in einem Bericht am Donnerstag.","Beamte des US-Zentralkommandos (US Central Command) haben Geheimdienstberichte so verändert, dass sie ein optimistischeres Bild des Kriegs gegen den Islamischen Staat in Irak und Syrien zeichneten, als die Lage vor Ort hergab, stellte ein Kongressausschuss in einem am Donnerstag veröffentlichten Bericht fest.",0.96,,2026-02-26T20:40:33.315541+00:00,1.9970016479492188,2.180933952331543,350,115
openai,gpt-5-mini,346,The CDU have invited Chancellor Angela Merkel to two mass rallies; Merkel's parliamentary constituency is in the north-east.,Sie hat zweimal Kanzlerin Angela Merkel zu Großkundgebungen eingeladen; Merkel Bundestagswahlkreis liegt im Nordosten.,Die CDU hat Kanzlerin Angela Merkel zu zwei Massenkundgebungen eingeladen; Merkels Wahlkreis liegt im Nordosten.,0.98,,2026-02-26T20:40:36.403243+00:00,1.7009165287017822,1.3861217498779297,263,72
