id,src,ref,hyp,conf,parse_warnings,timestamp_utc
379,"These days, Mr. Rosenthal still gets his regular order, but sometimes he'll switch things up with the bacon, egg and cheese on an everything bagel.","Heutzutage bekommt Rosenthal immer noch seine übliche Bestellung, aber manchmal wechselt er sein Everything-Bagel mit Speck, Ei und Käse ab.","Heutzutage bekommt Herr Rosenthal immer noch seine übliche Bestellung, aber manchmal ändert er es und nimmt Speck, Ei und Käse auf einem Everything-Bagel.",0.92,,2026-02-26T22:12:10.827409+00:00
380,"Several of the drivers involved have already been interviewed but some are still unidentified, said police, who are calling for them and anyone else who witnessed the incident to come forward.","Mehrere Fahrer wurden bereits vernommen, doch einige sind noch immer nicht identifiziert worden, sagte die Polizei, die diese sowie jeden Zeugen des Vorfalls dazu auffordert, sich zu melden.","Mehrere der beteiligten Fahrer wurden bereits befragt, aber einige sind noch nicht identifiziert, sagte die Polizei, die diese und alle anderen, die den Vorfall beobachtet haben, aufruft, sich zu melden.",0.95,,2026-02-26T22:12:15.043721+00:00
381,Moelfre RNLI lifeboat station raised the alarm at 13:20 BST on Friday after a crew saw the incident unfold in Moelfre Bay.,"Die Moelfre RNLI Rettungsstation schlug am Freitag um 13:20 BST Alarm, nachdem eine Crew das Ereignis in Moelfre Bay beobachtete.","Die RNLI-Rettungsbootstation Moelfre schlug am Freitag um 13:20 BST Alarm, nachdem eine Besatzung den Vorfall in der Moelfre-Bucht beobachtet hatte.",0.95,,2026-02-26T22:12:18.869216+00:00
382,A witness told police that it wasn't unusual for them to sit in a parked car listening to music.,"Ein Zeuge teilte der Polizei mit, dass es für sie nicht ungewöhnlich war, in einem geparkten Auto zu sitzen und Musik zu hören.","Ein Zeuge sagte der Polizei, dass es für sie nichts Ungewöhnliches war, in einem geparkten Auto zu sitzen und Musik zu hören.",0.95,,2026-02-26T22:12:22.334682+00:00
383,"The previous record holder, a 211-year-old Greenland whale, in whose neck a 120-year-old harpoon tip was lodged, was caught off Alaska.","Auch der bisherige Rekordhalter, ein 211 Jahre alter Grönlandwal, in dessen Speck am Nacken eine 120 Jahre alte Harpunenspitze steckte, wurde vor Alaska gefangen.","Der vorherige Rekordhalter, ein 211 Jahre alter Grönlandwal, in dessen Hals eine 120 Jahre alte Harpunenspitze steckte, wurde vor Alaska gefangen.",0.95,,2026-02-26T22:12:26.061130+00:00
384,"""Personally, I have no desire to be perfect and successful all the time.""","""Ich selbst habe nicht den Wunsch, immer perfekt und erfolgreich zu sein.""","Persönlich habe ich kein Verlangen danach, die ganze Zeit perfekt und erfolgreich zu sein.",0.95,,2026-02-26T22:12:29.452086+00:00
385,"Donald Trump Explains His Obama-Founded-ISIS Claim as ""Sarcasm""","Donald Trump erklärt seine Behauptung Obama habe ISIS gegründet sei ""Sarkasmus"" gewesen","Donald Trump erklÃ¤rt seine Behauptung, Obama habe ISIS gegrÃ¼ndet, als âSarkasmus",0.85,translation_no_json,2026-02-26T22:12:32.668278+00:00
386,"Many people work in builder's yards or help caretakers, or do voluntary work - and that provides motivation in a very orderly way, as Annika Deuschle reports.","Viele arbeiten im Bauhof oder helfen Hausmeistern, erledigen gemeinnützige Arbeit - und das motiviert und sehr ordentlich, wie Annika Deuschle berichtet.","Viele Menschen arbeiten auf Bauhöfen oder helfen Hausmeistern oder machen ehrenamtliche Arbeit - und das gibt auf sehr geordnete Weise Motivation, wie Annika Deuschle berichtet.",0.92,,2026-02-26T22:12:36.729895+00:00
387,"As a result of the increase in the number of refugees, the association is expecting that many classes will want to take part.","Angesichts der gestiegenen Flüchtlingszahlen rechnet der Verein mit vielen Klassen, die sich beteiligen wollen.","Aufgrund der Zunahme der Flüchtlingszahlen erwartet der Verband, dass viele Klassen teilnehmen möchten.",0.95,,2026-02-26T22:12:39.537134+00:00
388,Frankfurt will benefit from Brexit,Frankfurt profitiert vom Brexit,Frankfurt wird von dem Brexit profitieren,0.98,,2026-02-26T22:12:42.327913+00:00
389,"The majority of crimes are damage to property, which tend to target new buildings and recently renovated properties.","Den größten Teil der Straftaten machen Sachbeschädigungen aus, die tendenziell eher die Neubauten und frisch renovierte Häuser treffen.","Die Mehrheit der Straftaten sind Sachbeschädigungen, die sich tendenziell gegen Neubauten und kürzlich renovierte Immobilien richten.",0.95,,2026-02-26T22:12:46.579496+00:00
390,The reason behind the move triggered even more outrage by the filmmaker.,"Der Grund, der dahinter stand, löste im Regisseur noch mehr Wut aus.",Der Grund hinter dieser Entscheidung löste beim Filmemacher noch mehr Empörung aus.,0.95,,2026-02-26T22:12:49.837623+00:00
391,"The Calais prefect's office argued the places should be demolished because they represented a parallel economy that did not pay tax, and because they carried fire and sanitation risks.","Die Präfektur Calais argumentierte, dass diese Orte niedergerissen werden sollten, weil sie eine parallele Wirtschaft darstellen würden, aus der keine Steuern gezahlt werden würden und die ein Feuer- und Sanitätsrisiko bergen.","Das Büro des Präfekten von Calais argumentierte, die Orte sollten abgerissen werden, weil sie eine Parallelwirtschaft darstellten, die keine Steuern zahlte, und weil sie Brand- und Hygienerisiken bargen.",0.95,,2026-02-26T22:12:53.341875+00:00
392,She is on a roll.,Sie hat einen Lauf.,Sie ist gerade richtig in Fahrt.,0.95,,2026-02-26T22:12:56.367172+00:00
393,"In addition, thought must be given to putting homes back into a price maintenance scenario.","Außerdem müsste darüber nachgedacht werden, Wohnungen wieder zurück in die Preisbindung zu holen.","Darüber hinaus muss darüber nachgedacht werden, Immobilien wieder in ein Szenario der Preiserhaltung zu bringen.",0.85,,2026-02-26T22:13:02.301071+00:00
394,"Gilead Sciences Inc is entitled to receive the attorney fees it incurred related to hepatitis C patent litigation with drugmaker Merck & Co Inc, a U.S. district judge has ruled.","Ein US-Amtsrichter entschied, dass Gilead Sciences Inc Anspruch auf die Rückerstattung der Rechtskosten hat, die ihr aus dem Hepatits C Rechtsstreit mit dem Pharmaunternehmen Merck & Co Inc entstanden sind.","Gilead Sciences Inc hat Anspruch auf Erstattung der Anwaltskosten, die im Zusammenhang mit einem Patentrechtsstreit über Hepatitis C mit dem Arzneimittelhersteller Merck & Co Inc angefallen sind, wie ein US-Bezirksrichter entschieden hat.",0.95,,2026-02-26T22:13:06.094396+00:00
395,"You're not singing by yourself - and in a group of 50 people singing, who'll hear if a note's out here or there?","Man singt ja nicht allein - bei 50 singenden Menschen, wer hört da schon, wenn mal ein Ton daneben geht?","Du singst nicht allein - und in einer Gruppe von 50 Leuten, die singen, wer wird schon hören, wenn hier oder da ein Ton daneben ist?",0.95,,2026-02-26T22:13:10.730039+00:00
396,"As Minister of the Interior, however, he is responsible for results, and for reaching an ""achievable agreement"" within the coalition, he says.","Als Innenminister sei ihm aber an Ergebnissen gelegen und an einem ""erzielbaren Konsens"" innerhalb der Koalition.","Als Innenminister sei er jedoch fÃ¼r Ergebnisse verantwortlich und dafÃ¼r, innerhalb der Koalition eine âerreichbare Einigung",0.65,translation_no_json,2026-02-26T22:13:14.895361+00:00
397,"The couple had three sons who lived at the property intermittently and police say the reign of terror the family inflicted included fighting in the street with baseball bats, intimidating nearby residents, drug use, drug dealing and excessive shouting, arguing and swearing.","Das Paar hatte drei Söhne, die zwischenzeitlich in der Wohnung lebten und die Polizei sagte, dass der Terror, die die Familie zugefügt hatte, Straßenkämpfe mit Baseballschlägern, Einschüchtern von Anwohnern, Drogenmissbrauch, Drogenhandel und übermäßiges Schreien, Streiten und Fluchen umfasste.","Das Paar hatte drei Söhne, die zeitweise auf dem Grundstück lebten, und die Polizei sagt, dass die Schreckensherrschaft, die die Familie ausübte, Straßenkämpfe mit Baseballschlägern, Einschüchterung von Anwohnern, Drogenkonsum, Drogenhandel und exzessives Schreien, Streiten und Fluchen umfasste.",0.95,,2026-02-26T22:13:19.474261+00:00
398,"She made a long run with the ball down the left side of the field, then curled into the middle and whipped the ball into the goal to give the Americans a 2-0 lead.","Sie vollführte einen Sprint mit dem flachen Ball über die linke Flanke, zog dann in die Mitte und lupfte den Ball in das Tor um den Amerikanerinnen eine 2-0 Führung zu verschaffen.","Sie machte einen langen Lauf mit dem Ball über die linke Seite des Feldes, zog dann zur Mitte und jagte den Ball ins Tor, um den Amerikanern eine 2:0-Führung zu verschaffen.",0.92,,2026-02-26T22:13:25.100043+00:00
399,A portion of her floor exercise routine - the one that includes her signature tumbling pass - is set to Latin music that would fit right at home in the street right outside the Rio Olympic Arena.,"Ein Teil ihrer Bodenübungen - die ihren typischen Tumbling Pass enthalten - ist auf lateinamerikanische Musik abgestimmt, das zuhause auf der Straße außerhalb der Olympiaarena in Rio passen würde.","Ein Teil ihrer Bodenübung - derjenige, der ihre charakteristische Akrobatikfolge enthält - ist zu lateinamerikanischer Musik choreografiert, die perfekt auf die Straße direkt vor der Olympiahalle in Rio passen würde.",0.92,,2026-02-26T22:13:29.016808+00:00
400,London schoolgirl who joined ISIL killed in Syria,"Londoner Schulmädchen, das sich dem IS anschloss, wurde in Syrien getötet","Londoner Schülerin, die sich ISIL anschloss, in Syrien getötet",0.85,,2026-02-26T22:13:32.896160+00:00
401,"If you have a slipped disk, for example, you might find it hard to lie down, wake up every couple of hours, and start to grumble about everyday problems and worries, suggests Weeß as an example.","Wer zum Beispiel einen Bandscheibenvorfall hat, kann schlecht liegen, wacht alle zwei bis drei Stunden auf und fängt womöglich an, über Alltagsprobleme und -sorgen zu grübeln, gibt Weeß ein Beispiel.","Wenn Sie zum Beispiel einen Bandscheibenvorfall haben, fällt es Ihnen möglicherweise schwer, sich hinzulegen, Sie wachen alle paar Stunden auf und fangen an, über alltägliche Probleme und Sorgen zu grübeln, gibt Weeß als Beispiel an.",0.95,,2026-02-26T22:13:36.881082+00:00
402,It costs a lot.,Es kostet viel.,Es kostet viel.,0.95,,2026-02-26T22:13:39.290113+00:00
403,"AGL, which supplies the big aluminium smelter with electricity from its Loy Yang A power plant in the Latrobe Valley, said it expects the other three owners will also move to terminate their agreements.","AGL, das die große Aluminiumschmelzerei mit seinem Loy Yang A Kraftwerk in Latrobe Valley beliefert, teilte mit, dass es davon ausgeht, dass drei weitere Besitzer ihre Verträge kündigen werden.","AGL, das die große Aluminiumhütte mit Strom aus seinem Kraftwerk Loy Yang A im Latrobe Valley versorgt, erklärte, dass es erwartet, dass auch die anderen drei Eigentümer ihre Vereinbarungen kündigen werden.",0.95,,2026-02-26T22:13:43.041525+00:00
404,"Fans of the Rio 2016 Olympics this week have gone wild for French cyclist Pauline Ferrand-Prevot, who has proven an impressive lookalike for the Duchess of Cambridge.","Fans der Olympiade 2016 in Rio sind diese Woche über die französische Radsportlerin Pauline Ferrand-Prevot außer Rand und Band geraten, die sich als beeindruckende Doppelgängerin der Herzogin von Cambridge erwiesen hat.","Fans der Olympischen Spiele Rio 2016 sind diese Woche begeistert von der französischen Radfahrerin Pauline Ferrand-Prevot, die sich als beeindruckender Doppelgänger der Herzogin von Cambridge erwiesen hat.",0.92,,2026-02-26T22:13:46.446155+00:00
405,"From 1 October 2016, individuals and commercial and industrial enterprises from Welschenkahl, Neudorf, Reuth, Azendorf, Lopp, Lindenberg and Zultenberg will have to dig a little deeper.","Ab 1. Oktober 2016 werden die Bürger sowie die Gewerbe- und Industriebetriebe aus Welschenkahl, Neudorf, Reuth, Azendorf, Lopp, Lindenberg und Zultenberg tiefer in den Geldbeutel greifen müssen.","Ab dem 1. Oktober 2016 müssen Privatpersonen sowie Gewerbe- und Industriebetriebe aus Welschenkahl, Neudorf, Reuth, Azendorf, Lopp, Lindenberg und Zultenberg etwas tiefer in die Tasche greifen.",0.95,,2026-02-26T22:13:49.886217+00:00
406,"This process, Mr. Schiff said, ""stalled the release of intelligence products,"" hurt morale among analysts and ""insufficiently accommodated dissenting views.""","Dieser Prozess, so Mr. Schiff, ""verzögerte die Veröffentlichung von nachrichtendienstlichen Berichten"", schädigte die Moral unter Analysten und ""gab übermäßig wenig Raum für abweichende Meinungen.""","Dieser Prozess, sagte Herr Schiff, âverzÃ¶gerte die VerÃ¶ffentlichung von Geheimdienstprodukten",0.35,translation_no_json,2026-02-26T22:13:55.027859+00:00
407,"Volkswagen believes that the broad term ""guarantee"" could see customers returning to the workshop with motor damage six months after the modification - and being able to blame this on the new software, even if the damage had nothing at all to do with it.","Bei dem weiten Begriff ""Garantie"" sieht Volkswagen die Möglichkeit, dass Kunden zum Beispiel ein halbes Jahr nach der Umrüstung etwa mit einem Motorschaden in eine Werkstatt kommen - und dies auf die neue Software zurückführen könnten, auch wenn der Schaden damit nichts zu tun hat.","Volkswagen befÃ¼rchtet, dass der weit gefasste Begriff âGarantie",0.15,translation_no_json,2026-02-26T22:13:59.134412+00:00
408,Woman run over on Swiss motorway in apparent suicide,Frau bei vermutlichem Selbstmord auf Schweizer Autobahn überfahren,Frau auf Schweizer Autobahn überfahren bei offensichtlichem Suizid,0.85,,2026-02-26T22:14:02.194106+00:00
409,"Julius Nielsen, who has been studying the sharks, says record goes to a female thought to be between 272 and 512 years old and is five metres in length","Julius Nielsen, der Haie untersucht, sagt, dass der Rekord bei einem Weibchen lag, von dem ausgegangen wird, dass es zwischen 272 und 512 Jahre alt und fünf Meter lang ist","Julius Nielsen, der die Haie erforscht hat, sagt, dass der Rekord an ein Weibchen geht, das vermutlich zwischen 272 und 512 Jahre alt ist und fünf Meter lang ist",0.95,,2026-02-26T22:14:05.339462+00:00
410,"""Normally, criminals then task spammers with distribution,"" explains Wisniewski.","""Üblicherweise beauftragen die Kriminellen dann Spammer mit der Verbreitung"", erklärt Wisniewski.","Normalerweise beauftragen Kriminelle dann Spammer mit der Verbreitung, erklärt Wisniewski.",0.95,,2026-02-26T22:14:08.515827+00:00
411,"Rahman, it was said, ""ran his campaign on the basis that it was the religious duty of faithful Muslims to vote for him.""","Rahman soll ""seine Kampagne auf der Grundlage geführt haben, dass es die religöse Pflicht von Muslimen sei, ihn zu wählen.""","Rahman, so hieÃ es, âfÃ¼hrte seinen Wahlkampf auf der Grundlage, dass es die religiÃ¶se Pflicht glÃ¤ubiger Muslime sei, fÃ¼r ihn zu stimmen.",0.65,translation_no_json,2026-02-26T22:14:11.864565+00:00
412,"Instead of toning things down for a general election audience, Mr. Trump has taken an even more caustic tone in recent days as his poll numbers have continued to tumble.","Anstatt den Ton für die Präsidentschaftswahlen zu entschärfen, hat Mr. Trump einen noch ätzenderen Ton angenommen, da seine Umfragewerte weiter zurückgegangen sind.","Anstatt die Dinge für ein allgemeines Wahlpublikum abzumildern, hat Herr Trump in den letzten Tagen einen noch schärferen Ton angeschlagen, da seine Umfragewerte weiter gesunken sind.",0.95,,2026-02-26T22:14:15.771812+00:00
413,Schmidt pointed out that the waste treatment plant at Azendorf needed to have its mechanical ventilation system replaced because of damage.,"Schmidt verwies darauf, dass in der Abwasseranlage Azendorf die mechanische Belüftungsanlage aufgrund eines Schadens ausgetauscht werden musste.","Schmidt wies darauf hin, dass die Abfallbehandlungsanlage in Azendorf ihre mechanische Lüftungsanlage aufgrund von Schäden ersetzen lassen musste.",0.92,,2026-02-26T22:14:19.461227+00:00
414,The Union and the SPD are consequently focusing more and more on the issue of security.,Union und SPD bringen sich beim Thema innere Sicherheit daher zunehmend in Stellung.,Die Union und die SPD konzentrieren sich folglich immer mehr auf das Thema Sicherheit.,0.98,,2026-02-26T22:14:23.824129+00:00
415,"The ""Nima's"" association and Young Theatre are now planning a musical project.",Der Verein Nima's und das Junge Theater planen jetzt ein Musikprojekt.,Der Verein âNima's,0.1,translation_no_json,2026-02-26T22:14:27.775372+00:00
416,The fee increases range from 48 to 67 percent.,Die Gebührenerhöhungen liegen zwischen 48 und 67 Prozent.,Die Gebührenerhöhungen liegen zwischen 48 und 67 Prozent.,1.0,,2026-02-26T22:14:30.866470+00:00
417,"""The time is right for us to move to the bank of brands, because underneath (we've been asking) how do we focus on making this a better bank for customers?"" said the chief executive.","""Es ist Zeit für uns, sich zur Bank der Marken zu entwickeln, denn wie konzentrieren wir uns im Inneren (wir haben gefragt) darauf, dies zu einer besseren Bank für Kunden zu machen?"" sagte der Vorstandschef.","Der Zeitpunkt ist richtig für uns, um zur Bank der Marken zu wechseln, denn im Grunde haben wir uns gefragt, wie wir uns darauf konzentrieren können, dies zu einer besseren Bank für Kunden zu machen, sagte der Vorstandsvorsitzende.",0.78,,2026-02-26T22:14:34.968956+00:00
418,"For the American director Philip Wm. McKinley, ""West Side Story"" is bang up-to-date: ""This work is all about prejudice and fanaticism.""","Für den amerikanischen Regisseur Philip Wm. McKinley ist die ""West Side Story"" hochaktuell: ""In diesem Stück geht es um Vorurteile und Fanatismus.""",FÃ¼r den amerikanischen Regisseur Philip Wm. McKinley ist die âWest Side Story,0.15,translation_no_json,2026-02-26T22:14:38.397328+00:00
419,"Anything less than heading back to her family's home in Spring, Texas, with a fistful of golds would be seen as a disappointment.","Nicht mit einer Handvoll Gold zurück zur Familie in Spring, Texas zurückkehren, wäre als Enttäuschung angesehen werden.","Alles andere als mit einer Handvoll Goldmedaillen zum Haus ihrer Familie in Spring, Texas, zurückzukehren, würde als Enttäuschung angesehen werden.",0.95,,2026-02-26T22:14:42.558281+00:00
420,"Greenland sharks swim leisurely along the sea floor of the North Atlantic, covering an average of 1,220 metres in an hour.","Gemächlich schwimmt der Grönlandhai am Grund des Nordatlantiks entlang, in einer Stunde kommt er im Durchschnitt gerade 1.220 Meter weit.",Grönlandhaie schwimmen gemächlich über den Meeresboden des Nordatlantiks und legen dabei durchschnittlich 1.220 Meter pro Stunde zurück.,0.95,,2026-02-26T22:14:48.581428+00:00
421,"Its handling is balanced, a good compromise between speed and comfort.","Das Fahrverhalten ist ausgewogen, ein guter Kompromiss zwischen Dynamik und Komfort.","Die Handhabung ist ausgewogen, ein guter Kompromiss zwischen Geschwindigkeit und Komfort.",0.95,,2026-02-26T22:14:51.547658+00:00
422,"And in fact, the archer became aware of the social media frenzy and admitted that he has been hearing that he looks like Leo since he was a kid.","Tatsächlich bekam der Bogenschütze den Wahnsinn in den sozialen Medien mit und gab zu, dass er bereits seit seiner Kindheit zu hören bekommt, dass er wie Leo aussieht.","Und tatsächlich wurde der Bogenschütze auf den Social-Media-Hype aufmerksam und gab zu, dass er schon seit seiner Kindheit hört, dass er wie Leo aussieht.",0.95,,2026-02-26T22:14:57.118561+00:00
423,"Bacon-egg-and-cheese sandwiches are on the menu, and toppings like capers and sautéed onions are available.",Auf der Speisekarte stehen Sandwiches mit Speck und Käse und es gibt Garnierungen wie Kapern und sautierte Zwiebeln.,"Bacon-Ei-und-Käse-Sandwiches stehen auf der Speisekarte, und Toppings wie Kapern und sautierte Zwiebeln sind verfügbar.",0.92,,2026-02-26T22:15:00.444244+00:00
424,"The actress prefers to spend her time at home in front of the television with her hair in a relaxed bun, eating Mexican food, the magazine reports.","Am liebsten verbringt die Schauspielerin nämlich ihre Zeit zuhause, vorm Fernseher mit lockerem Dutt und mexikanischem Essen, heißt es in dem Magazin.","Die Schauspielerin verbringt ihre Zeit lieber zu Hause vor dem Fernseher mit einem lockeren Dutt im Haar und isst mexikanisches Essen, berichtet das Magazin.",0.95,,2026-02-26T22:15:04.413709+00:00
425,"Despite sending athletes to compete, the United States has never won a medal in trampoline and did not have an athlete advance to the finals until 2012.","Obwohl die USA Athleten zum Wettkampf schickte, hat es noch nie eine Medaille im Trampolinspringen gewonnen und bis 2012 einen Athleten gehabt, der es bis zur Endrunde geschafft hat.","Obwohl die Vereinigten Staaten Athleten zum Wettkampf entsandt haben, haben sie noch nie eine Medaille im Trampolinspringen gewonnen und hatten bis 2012 keinen Athleten, der ins Finale vordrang.",0.98,,2026-02-26T22:15:08.573589+00:00
426,He calls for the Press to be given greater access to council papers and decisions taken by unofficial committees or working groups.,"Er fordert, dass die Presse mehr Zugang zu Gemeindeunterlagen und Entscheidungen von nicht offiziellen Kommittees oder Arbeitsgruppen haben sollte.","Er fordert, dass der Presse ein größerer Zugang zu Ratsunterlagen und Entscheidungen gewährt wird, die von inoffiziellen Ausschüssen oder Arbeitsgruppen getroffen werden.",0.95,,2026-02-26T22:15:12.214174+00:00
427,"Its infrastructure has improved drastically - there is even a new commuter train in the capital, Addis Ababa.",Seine Infrastruktur hat sich drastisch verbessert - es gibt einen neuen Pendlerzug in der Hauptstadt Addis Abeba.,Die Infrastruktur hat sich drastisch verbessert - es gibt sogar eine neue S-Bahn in der Hauptstadt Addis Abeba.,0.95,,2026-02-26T22:15:15.621032+00:00
428,"Liner, 31, and Ellis' daughter Maleah died at the scene.","Liner, 31, und Ellis Tochter Maleah verstarben noch vor Ort.","Liner, 31, und Ellis' Tochter Maleah starben am Unfallort.",0.95,,2026-02-26T22:15:20.314731+00:00
429,The £1.35bn project is now due to be complete by May 2017,"Das £ 1,35 Mrd. teure Projekt soll bis Mai 2017 fertiggestellt werden","Das 1,35-Milliarden-Pfund-Projekt soll nun bis Mai 2017 fertiggestellt werden",0.95,,2026-02-26T22:15:23.465902+00:00
430,It is true that evolutionary biologists had long thought that Greenland sharks had been around for a very long time.,"Zwar vermutete der Evolutionsbiologe schon lange, dass Grönlandhaie steinalt werden.","Es ist wahr, dass Evolutionsbiologen lange Zeit dachten, dass Grönlandhaie schon sehr lange existieren.",0.92,,2026-02-26T22:15:26.618194+00:00
431,"If in doubt, Trump wants the state's role to be minor, and warns of how the state can damage the economy with taxes and regulations.","Trump will die im Zweifel eher klein halten und warnt davor, wie der Staat der Wirtschaft schaden kann - mit Steuern und Regulierungen.","Im Zweifelsfall will Trump, dass die Rolle des Staates gering ist, und warnt davor, wie der Staat die Wirtschaft durch Steuern und Regulierungen schädigen kann.",0.95,,2026-02-26T22:15:29.888274+00:00
432,They did so just in time as Hindes emerged.,Sie taten dies rechtzeitig als Hindes auftauchte.,"Sie taten dies gerade rechtzeitig, als Hindes auftauchte.",0.95,,2026-02-26T22:15:32.556891+00:00
433,"""Singing moves me - emotionally and physically,"" she describes.","""Singen bewegt mich - emotional und körperlich"", beschreibt sie.",âSingen bewegt mich â emotional und kÃ¶rperlich,0.65,translation_no_json,2026-02-26T22:15:35.384331+00:00
434,Garland is the chief judge for the U.S. Court of Appeals for the District of Columbia Circuit.,Garland ist der oberste Richter für das US Appellationsgericht für den District of Columbia.,Garland ist der Vorsitzende Richter des U.S. Court of Appeals für den District of Columbia Circuit.,0.92,,2026-02-26T22:15:39.928749+00:00
435,"The critiques on the Islamic State intelligence mirror disputes of more than a decade ago, when a Centcom intelligence analyst, Gregory Hooker, wrote a research paper saying that the administration of President George W. Bush, over many analysts"" objections, advocated a small force in Iraq and spent little time thinking about what would follow the 2003 invasion.","Die Kritik hinsichtlich der Geheiminformationen über den Islamischen Staat erinnern an Zwistigkeiten von vor mehr als zehn Jahren, als ein Centcom Analyst, Gregory Hooker, ein Schriftstück darüber verfasste, wie die damalige Regierung unter George W. Bush entgegen der Empfehlungen vieler Analysten nur eine kleine Besatzungstruppe im Irak vorsah und wenig Zeit darauf verwand, sich über die Folgen der Invasion von 2003 Gedanken zu machen.","Die Kritik an der Aufklärung zum Islamischen Staat spiegelt Auseinandersetzungen von vor mehr als einem Jahrzehnt wider, als ein Centcom-Geheimdienstanalyst, Gregory Hooker, eine Forschungsarbeit verfasste, in der er darlegte, dass die Regierung von Präsident George W. Bush gegen die Einwände vieler Analysten eine kleine Streitmacht im Irak befürwortete und wenig Zeit darauf verwendete, über die Folgen der Invasion von 2003 nachzudenken.",0.92,,2026-02-26T22:15:45.210324+00:00
436,The Portuguese air force said today the pilot had to fly low because of the conditions - thick fog and smoke from wildfires - which obscured his visibility,"Die portugiesischen Luftstreitkräfte gaben heute an, dass der Pilot aufgrund der Verhältnisse - starker Nebel und Brandrauch - so tief fliegen musste, was seine Sicht einschränkte","Die portugiesische Luftwaffe teilte heute mit, dass der Pilot aufgrund der Bedingungen - dichter Nebel und Rauch von Waldbränden - die seine Sicht behinderten, niedrig fliegen musste",0.95,,2026-02-26T22:15:49.549029+00:00
437,Demonstrators demanding political change in Ethiopia have been met with violent resistance by the government.,"Demonstranten, die politische Veränderungen in Äthiopien fordern, stießen auf gewalttätigen Widerstand der Regierung.","Demonstranten, die politische Veränderungen in Äthiopien fordern, sind auf gewaltsamen Widerstand der Regierung gestoßen.",0.95,,2026-02-26T22:15:52.928698+00:00
438,"It would be ""impossible"" for them to bear these costs ""on a permanent basis, from a business perspective"".","Sie allein zu tragen, sei ""betriebswirtschaftlich dauerhaft nicht möglich"".",Es wÃ¤re âunmÃ¶glich,0.15,translation_no_json,2026-02-26T22:15:56.507112+00:00
439,We had to work through the night at minus 17 degrees to ensure the locality would be supplied with water.,"Hier mussten wird bei minus 17 Grad die ganze Nacht hindurch arbeiten, damit die Ortschaften mit Wasser versorgt werden konnten.","Wir mussten die ganze Nacht bei minus 17 Grad arbeiten, um sicherzustellen, dass die Ortschaft mit Wasser versorgt wird.",0.95,,2026-02-26T22:15:59.496705+00:00
440,"In terms of constitutional protection, potential contact of this kind only becomes relevant from a certain point, he says.",Für den Verfassungsschutz seien mögliche Kontakte dieser Art erst ab einem gewissen Punkt relevant.,"In Bezug auf den verfassungsrechtlichen Schutz werde ein potenzieller Kontakt dieser Art erst ab einem bestimmten Punkt relevant, sagt er.",0.95,,2026-02-26T22:16:02.808198+00:00
441,"When powered up, the manufacturer says that any car with a trailer coupling can move the trailer.",Im hochgefahrenen Zustand bewegen kann man den Anhänger laut Hersteller mit jedem Auto mit Anhängerkupplung.,"Wenn eingeschaltet, sagt der Hersteller, dass jedes Auto mit einer Anhängerkupplung den Anhänger bewegen kann.",0.92,,2026-02-26T22:16:06.328425+00:00
442,"Stacks of big-race winners, including his famous 1996 'Magnificent Seven' at Ascot, but he also survived a plane crash and served a drugs ban.","Eine ganze Reihe an Großturniergewinnen, einschließlich seiner berühmten ""Glorreichen Sieben"" 1996 in Ascot, aber er überlebte auch einen Flugzeugabsturz und erhielt ein Drogenverbot.","Zahlreiche Siege bei großen Rennen, darunter seine berühmten 'Glorreichen Sieben' von 1996 in Ascot, aber er überlebte auch einen Flugzeugabsturz und verbüßte eine Dopingsperre.",0.95,,2026-02-26T22:16:10.214675+00:00
443,But in St. Petersburg came the official message that it's time to move on.,"Aber in St.Petersburg lautete die offizielle Botschaft, dass es Zeit sei, nach vorne zu blicken.","Aber in St. Petersburg kam die offizielle Nachricht, dass es Zeit sei weiterzuziehen.",0.95,,2026-02-26T22:16:14.027924+00:00
444,"She hasn't lost an all-around competition since the summer of 2013, a winning streak that should go for as long as Biles wants it to.","Sie hat seit dem Sommer 2013 keinen Mehrkampfwettbewerb mehr verloren, eine Siegesserie, die so lange anhalten wird, wie es Biles wünscht.","Sie hat seit dem Sommer 2013 keinen Mehrkampfwettbewerb mehr verloren, eine Siegesserie, die so lange andauern sollte, wie Biles es möchte.",0.95,,2026-02-26T22:16:17.161737+00:00
445,"Being able to show yourself that by practising for a long time, you can improve and grow - this experience gives you strength.","Sich selbst zu zeigen: Wenn ich lange für etwas übe, werde ich besser und wachse über mich hinaus - diese Erfahrung stärkt.","Die Erfahrung, sich selbst zeigen zu können, dass man durch langes Üben besser werden und wachsen kann, gibt einem Kraft.",0.95,,2026-02-26T22:16:22.287783+00:00
446,Scientists have previously suggested that Venus' slow rotation rate is explained by its thick atmosphere.,"Wissenschaftler haben zuvor darauf hingedeutet, dass die langsame Umdrehung der Venus durch ihre dichte Atmosphäre erklärt werden könnte.","Wissenschaftler haben zuvor vorgeschlagen, dass die langsame Rotationsgeschwindigkeit der Venus durch ihre dichte Atmosphäre erklärt wird.",0.95,,2026-02-26T22:16:25.975158+00:00
